source,target
51121108218,171531663
171528295,51121108219
51121108219,51121108220
51121108220,51121108221
51121108221,335462612
171526414,51121108222
51121108222,915024567
171530644,51121108223
51121108223,51121108224
51121108224,51121108225
51121108225,51121108226
51121108226,51121108227
51121108227,171530134
171528908,51121108228
51121108228,171528915
24881317,51121108229
51121108229,24881315
918469856,51121108230
51121108230,915018387
916249454,51121108231
51121108231,916249450
916249455,51121108232
51121108232,51121108233
51121108233,916249451
171530087,51121108234
51121108234,51121108235
51121108235,51121108236
51121108236,51121108237
51121108237,51121108238
51121108238,335463138
171529988,51121108239
51121108239,51121108240
51121108240,171529993
24864625,51121108241
51121108241,1127865139
914994755,51121108242
51121108242,335462354
914987126,51121108243
51121108243,51121108244
51121108244,24864862
171529941,51121108245
51121108245,171529940
24881598,51121108246
51121108246,24881582
915008454,51121108247
51121108247,51121108248
51121108248,916272233
243540779,51121108249
51121108249,51121108250
51121108250,51121108251
51121108251,243540782
24864191,51121108252
51121108252,51121108253
51121108253,51121108254
51121108254,51121108255
51121108255,24864196
24880788,51121108256
51121108256,335462616
171528530,51121108257
51121108257,915011653
880294300,51121108258
51121108258,24866495
918466683,51121108259
51121108259,51121108260
51121108260,916269084
24864872,51121108261
51121108261,918466682
328012380,51121108262
51121108262,51121108263
51121108263,328012381
216616302,51121108264
51121108264,24864640
171524032,51121108265
51121108265,171524025
851472964,51121108266
51121108266,950302550
171524032,51121108267
51121108267,51121108268
51121108268,922334503
171528752,51121108269
51121108269,51121108270
51121108270,51121108271
51121108271,338869332
171518715,51121108272
51121108272,51121108273
51121108273,171518706
171531670,51121108274
51121108274,171531786
243540712,51121108275
51121108275,51121108276
51121108276,171525024
1061991087,51121108277
51121108277,1061991086
275988035,51121108278
51121108278,51121108279
51121108279,24881520
171517421,51121108280
51121108280,171517420
171518613,51121108281
51121108281,51121108282
51121108282,171518607
171518754,51121108283
51121108283,51121108284
51121108284,51121108285
51121108285,171525018
24866408,51121108286
51121108286,51121108287
51121108287,51121108288
51121108288,1061991086
950302551,51121108289
51121108289,950302554
171518213,51121108290
51121108290,275977631
171518614,51121108291
51121108291,51121108292
51121108292,171518613
171518612,51121108293
51121108293,171518621
171525024,51121108294
51121108294,51121108295
51121108295,171525037
171518607,51121108296
51121108296,171518578
171518257,51121108297
51121108297,51121108298
51121108298,51121108299
51121108299,51121108300
51121108300,171518273
171518714,51121108301
51121108301,51121108302
51121108302,51121108303
51121108303,51121108304
51121108304,171518623
196987053,51121108305
51121108305,880294702
24880040,51121108306
51121108306,51121108307
51121108307,171525018
171518273,51121108308
51121108308,171518569
335465636,51121108309
51121108309,171518618
335465636,51121108310
51121108310,171518619
171517449,51121108311
51121108311,51121108312
51121108312,171518369
921338668,51121108313
51121108313,51121108314
51121108314,921338670
171517441,51121108315
51121108315,51121108316
51121108316,51121108317
51121108317,851472962
921338667,51121108318
51121108318,921338668
24866613,51121108319
51121108319,24866628
24880077,51121108320
51121108320,51121108321
51121108321,275983184
171511841,51121108322
51121108322,171511844
171518624,51121108323
51121108323,171518706
171518622,51121108324
51121108324,171518621
171517389,51121108325
51121108325,171517390
171518622,51121108326
51121108326,51121108327
51121108327,171518624
914987080,51121108328
51121108328,914987077
24866613,51121108329
51121108329,1062388264
171518612,51121108330
51121108330,51121108331
51121108331,171518578
171518715,51121108332
51121108332,171518714
24866624,51121108333
51121108333,24866629
328012379,51121108334
51121108334,51121108335
51121108335,338857631
915038970,51121108336
51121108336,51121108337
51121108337,51121108338
51121108338,915038971
24867130,51121108339
51121108339,171521261
979688783,51121108340
51121108340,51121108341
51121108341,51121108342
51121108342,979688784
917382954,51121108343
51121108343,915038453
171513089,51121108344
51121108344,51121108345
51121108345,171524043
171521256,51121108346
51121108346,51121108347
51121108347,171521255
24864625,51121108348
51121108348,216616300
915038970,51121108349
51121108349,171528823
921338669,51121108350
51121108350,51121108351
51121108351,921338670
171518606,51121108352
51121108352,171518623
171521223,51121108353
51121108353,51121108354
51121108354,171521221
171517385,51121108355
51121108355,171517389
171526132,51121108356
51121108356,171526136
171528429,51121108357
51121108357,24880857
918466682,51121108358
51121108358,51121108359
51121108359,914978166
171511707,51121108360
51121108360,914987141
171517395,51121108361
51121108361,51121108362
51121108362,51121108363
51121108363,171517385
171526340,51121108364
51121108364,171526348
914998206,51121108365
51121108365,914998207
1004561650,51121108366
51121108366,51121108367
51121108367,1004561649
1004561651,51121108368
51121108368,171513069
171524032,51121108369
51121108369,171513089
918458227,51121108370
51121108370,51121108371
51121108371,915008394
916272235,51121108372
51121108372,916272234
919837306,51121108373
51121108373,914998207
171518254,51121108374
51121108374,51121108375
51121108375,171518242
976139728,51121108376
51121108376,976139729
171513058,51121108377
51121108377,171513069
171518255,51121108378
51121108378,171518242
24866419,51121108379
51121108379,51121108380
51121108380,171518569
171518600,51121108381
51121108381,51121108382
51121108382,51121108383
51121108383,51121108384
51121108384,171518612
215642891,51121108385
51121108385,215642894
976139727,51121108386
51121108386,335459570
171518582,51121108387
51121108387,171518569
918466670,51121108388
51121108388,51121108389
51121108389,915008704
171518273,51121108390
51121108390,171518254
275989318,51121108391
51121108391,215644061
24880159,51121108392
51121108392,24880199
171525224,51121108393
51121108393,275983424
215652217,51121108394
51121108394,24880078
171518638,51121108395
51121108395,51121108396
51121108396,171518648
880277679,51121108397
51121108397,196986390
171518651,51121108398
51121108398,171518648
850872574,51121108399
51121108399,850872573
976139730,51121108400
51121108400,976139729
850872573,51121108401
51121108401,850872575
850872575,51121108402
51121108402,51121108403
51121108403,850872578
171518310,51121108404
51121108404,51121108405
51121108405,51121108406
51121108406,171518316
243541725,51121108407
51121108407,243541726
171518317,51121108408
51121108408,171518316
171518640,51121108409
51121108409,171518646
171518648,51121108410
51121108410,171518649
976139729,51121108411
51121108411,976139727
850872575,51121108412
51121108412,850872576
335459572,51121108413
51121108413,51121108414
51121108414,976139727
171518328,51121108415
51121108415,51121108416
51121108416,51121108417
51121108417,51121108418
51121108418,171518301
171518321,51121108419
51121108419,171518325
171525272,51121108420
51121108420,51121108421
51121108421,171525276
24866434,51121108422
51121108422,171518636
850872571,51121108423
51121108423,51121108424
51121108424,51121108425
51121108425,171525276
171513450,51121108426
51121108426,51121108427
51121108427,914979303
171518636,51121108428
51121108428,171518635
875149295,51121108429
51121108429,51121108430
51121108430,51121108431
51121108431,875149296
171513366,51121108432
51121108432,51121108433
51121108433,51121108434
51121108434,51121108435
51121108435,918466668
171513366,51121108436
51121108436,51121108437
51121108437,51121108438
51121108438,24864994
914994414,51121108439
51121108439,51121108440
51121108440,51121108441
51121108441,51121108442
51121108442,51121108443
51121108443,51121108444
51121108444,914994416
275986188,51121108445
51121108445,335459572
914976202,51121108446
51121108446,51121108447
51121108447,914976204
216599379,51121108448
51121108448,51121108449
51121108449,918466667
171514088,51121108450
51121108450,51121108451
51121108451,171514029
914979442,51121108452
51121108452,914979443
24864944,51121108453
51121108453,51121108454
51121108454,171513237
914979443,51121108455
51121108455,51121108456
51121108456,918466681
171524592,51121108457
51121108457,51121108458
51121108458,918466681
24862337,51121108459
51121108459,24862334
243542256,51121108460
51121108460,24864632
243542256,51121108461
51121108461,51121108462
51121108462,335459713
335459713,51121108463
51121108463,51121108464
51121108464,335459714
979703372,51121108465
51121108465,171518669
171525470,51121108466
51121108466,171525498
243542285,51121108467
51121108467,335459714
24866556,51121108468
51121108468,51121108469
51121108469,171518336
171512450,51121108470
51121108470,916272234
1010306847,51121108471
51121108471,171518673
1010306847,51121108472
51121108472,51121108473
51121108473,979703372
171518330,51121108474
51121108474,171518326
171518341,51121108475
51121108475,171518345
171518341,51121108476
51121108476,171518344
171518662,51121108477
51121108477,171518637
171518764,51121108478
51121108478,51121108479
51121108479,51121108480
51121108480,335455305
1062385680,51121108481
51121108481,979703379
171518328,51121108482
51121108482,171518331
171518298,51121108483
51121108483,51121108484
51121108484,51121108485
51121108485,171518297
979703372,51121108486
51121108486,171518667
171518329,51121108487
51121108487,51121108488
51121108488,171518330
171518330,51121108489
51121108489,51121108490
51121108490,171518341
171518325,51121108491
51121108491,51121108492
51121108492,51121108493
51121108493,171518298
171518637,51121108494
51121108494,51121108495
51121108495,171518635
171518667,51121108496
51121108496,51121108497
51121108497,51121108498
51121108498,171518662
171518343,51121108499
51121108499,51121108500
51121108500,171518634
171518635,51121108501
51121108501,171518634
171518764,51121108502
51121108502,51121108503
51121108503,171518775
171518760,51121108504
51121108504,51121108505
51121108505,51121108506
51121108506,51121108507
51121108507,171518771
171518671,51121108508
51121108508,171518667
171518760,51121108509
51121108509,171518671
171518760,51121108510
51121108510,171518666
275973212,51121108511
51121108511,51121108512
51121108512,171518386
171518321,51121108513
51121108513,51121108514
51121108514,171518296
171518329,51121108515
51121108515,171518321
171518296,51121108516
51121108516,171518298
979688786,51121108517
51121108517,979688785
215642888,51121108518
51121108518,51121108519
51121108519,51121108520
51121108520,171518296
243541737,51121108521
51121108521,51121108522
51121108522,338857622
979688785,51121108523
51121108523,171511878
915004252,51121108524
51121108524,918464453
243541737,51121108525
51121108525,51121108526
51121108526,243541744
171517060,51121108527
51121108527,51121108528
