source,target,level
335463664,335463662,5
171513465,335463664,5
171526453,338857819,5
171517906,171517907,5
171517905,171517906,5
171525148,338870798,5
171516979,171517000,5
171517000,275974406,5
275974406,171517005,5
171520658,171520674,5
171520584,171521785,5
171520582,171520584,5
171517909,171517925,5
243541683,243541682,5
171517791,171517766,5
171524678,914822370,5
914822370,171524810,5
950302549,851472964,5
851472964,950302550,5
950302550,851472965,5
851472965,950302553,5
171517817,171517812,5
171517799,171517817,5
24865708,335464594,5
243542365,24865708,5
171517219,171517220,5
171517182,275981554,5
275981554,171517219,5
171520523,171520531,5
275512930,275512861,5
171517234,171517235,5
171535779,171535776,5
171522234,171522237,5
275503071,171522234,5
171522237,335455566,5
976095128,976095127,5
171514423,335463612,5
215646756,335458650,5
171514583,171514586,5
171512360,171512302,5
171512597,171512584,5
171512302,24864674,5
171512584,914988025,5
914988025,171512573,5
171512573,915014692,5
915014692,171512360,5
1061989643,1061989644,5
171515403,915037830,5
915037831,915037830,5
915037831,915037832,5
915037832,243541861,5
1061992078,1061992079,5
171521649,24867159,5
171529366,171529342,5
171529342,171529164,5
171529357,171529366,5
976139729,976139728,5
976139730,976139729,5
851850712,851850713,5
335454842,335454839,5
335455653,335455659,5
335455659,335455664,5
1045498303,171519660,5
1045498303,335455653,5
851465632,851465633,5
243540859,243540869,5
243542199,243542200,5
1061989641,1061989642,5
171521180,171521193,5
171515841,243541171,5
243541171,171515876,5
171515876,171515878,5
171515878,275990556,5
275497633,275990556,5
171519482,171519507,5
243541618,171517270,5
171517270,287955054,5
287955054,243541616,5
171518121,171518218,5
171529589,171529569,5
171511251,171511239,5
171511494,243542056,5
243542056,914992085,5
914992085,171511543,5
914986685,919928253,5
919928253,171511494,5
851850471,851850470,5
851850471,950090253,5
950090254,950090253,5
950090255,950090254,5
215642886,171518300,5
171518291,215642886,5
171518300,979703371,5
171518165,171518291,5
171518130,979703374,5
979703374,171518165,5
335462824,335462826,5
171517058,171517057,5
171517058,171517059,5
171517302,171517059,5
243542321,243542319,5
171518579,171518258,5
171518582,171518579,5
171521373,171521474,5
171523039,171523046,5
171523039,171523032,5
171518740,171518754,5
171525018,171518754,5
171525037,171525024,5
171525024,171525018,5
171517334,171517335,5
171517334,171517118,5
171521527,171521558,5
171521524,171521527,5
171521524,171521514,5
171521514,338858502,5
171521582,171521585,5
171521574,275449074,5
275449074,171521582,5
171521571,171521574,5
171529393,171529395,5
171529202,24881062,5
171530151,171530148,5
171530151,24881395,5
171529393,171529196,5
171529395,171530148,5
851488480,171529202,5
171529196,1046000386,5
1046000386,851488480,5
335454844,335454836,5
335454829,335454844,5
171524592,171524620,5
171510413,171510426,5
171518656,171518657,5
171518616,171518656,5
171519846,171519842,5
171519660,171519842,5
171519660,335455651,5
335455651,915016407,5
915016407,915016408,5
915016408,171519664,5
171519835,948233014,5
948233014,1045498302,5
1045498302,171519846,5
171534502,171534522,5
171518629,171518334,5
171518334,171518336,5
171518280,171518334,5
243541833,915036693,5
915036693,171510567,5
275984058,171515072,5
24864062,171511227,5
24881317,171529974,5
171534479,171534456,5
275499227,275499243,5
275499166,275499227,5
338858929,275499243,5
171511811,171511861,5
171511861,979688782,5
335455116,335455117,5
335455129,335455117,5
335455116,335455129,5
335455117,335455121,5
335455116,1045479710,5
1045479710,335455115,5
171521988,171521954,5
171521013,171521949,5
171521012,171521013,5
171521010,171521012,5
171518176,171518173,5
171517785,171518176,5
171521496,171521493,5
171521472,171521493,5
171521495,171521496,5
171521470,171521496,5
171521470,171521472,5
275449140,171521470,5
171515772,171515775,5
171519520,338858817,5
171518758,171518810,5
171525025,922324471,5
922324471,922324470,5
922324471,922324472,5
922324473,171518758,5
922324472,922324473,5
922324472,922324474,5
922324474,922324473,5
922324469,922324475,5
922324470,922324475,5
171517617,171517649,5
171517618,171517617,5
24867084,171520834,5
171523416,171523475,5
954204088,954204089,5
335463900,954204089,5
954204088,335463900,5
275984106,954204088,5
171526280,915040101,5
915040101,171526295,5
335454587,335454586,5
335454586,999960124,5
171518443,999960124,5
243541563,275512603,5
275512603,243541561,5
918466686,171511741,5
171511585,918466688,5
918466688,918466686,5
976098817,976098815,5
171517160,171517182,5
24866182,171516817,5
335455567,171517239,5
171516817,335455567,5
171516891,171517160,5
171517239,914993038,5
171517182,914993038,5
243541639,243541649,5
24867166,171521659,5
24867166,171521667,5
171525117,171525159,5
171525116,171525117,5
24880082,171525116,5
171525122,171525124,5
338870796,24880082,5
171525124,338870796,5
171525156,171525159,5
171525080,171525083,5
171525084,171525080,5
171525084,171525089,5
171528605,171528120,5
243540959,243540957,5
275212605,335458060,5
335458060,335458083,5
171523169,243540959,5
243540957,275212605,5
243541397,171520827,5
171520547,1045479707,5
1045479707,1045480281,5
1045480281,243541397,5
171525837,171525839,5
171525836,171525837,5
171521181,171521191,5
338857645,338857650,5
338857657,338857650,5
171517435,171517441,5
171517434,171517435,5
243541608,243541609,5
243541624,171517434,5
243541609,243541624,5
171524099,171524077,5
24880954,915024489,5
171528196,915024489,5
171512888,171517566,5
171517495,335459232,5
335459232,171516662,5
171512888,335459252,5
914990864,171517566,5
914990864,914990865,5
914990865,914990866,5
914990866,338857611,5
275986314,914991009,5
338857611,914991009,5
335459252,914994849,5
914994849,171517495,5
171523226,171523444,5
171523444,171523580,5
275504877,243541226,5
171519744,949531428,5
949531428,243541226,5
275504877,848576018,5
848576018,171519797,5
335463230,243541882,5
171514268,171514275,5
243541238,275501040,5
275501040,275501043,5
215652758,335454367,5
915023613,171522044,5
915023613,171522036,5
171517458,24866232,5
275983404,275983397,5
171519510,171519518,5
24866870,24866873,5
275503480,171521152,5
1132296845,171521050,5
171521082,221978162,5
171521050,222029763,5
222029763,171521061,5
171521082,171521065,5
275506131,1132296847,5
275506167,275506131,5
24866873,275506167,5
221978162,948251688,5
171521152,1045479690,5
1045479690,948251688,5
171521061,1045479724,5
1045479724,171521065,5
171520801,171520820,5
171520798,171520801,5
335454701,171520801,5
171518052,171518057,5
171518044,171518052,5
171518040,171518044,5
171518038,171518040,5
171518037,171518038,5
335465181,275496976,5
24880919,171528616,5
171511704,171511707,5
171529271,171529263,5
171529265,171529266,5
171529266,171529271,5
171514473,171516907,5
171514311,171514473,5
335456362,335456358,5
915005259,171527769,5
915005259,918461175,5
918461175,335462279,5
243541801,338858973,5
338858973,171515475,5
215641768,215641769,5
243541735,215641768,5
338857633,338857639,5
171519842,275496819,5
275496819,275496785,5
243541918,171514494,5
171513913,171513919,5
805721321,171513913,5
805721321,171513953,5
171524743,171524752,5
171524775,171524752,5
171524739,171524743,5
171524776,171524775,5
275451410,275451411,5
335455298,335455297,5
335455297,171521058,5
335455298,171521058,5
335455270,1045479727,5
1045479727,171521080,5
171521080,1045492533,5
1045492533,171521086,5
171517461,171517462,5
335455035,171517374,5
171517462,335455035,5
171517374,338857658,5
338857658,171519111,5
171519110,914827175,5
976098815,914827175,5
171519111,976098816,5
976098816,976098815,5
243541934,275984008,5
275984008,243541944,5
171527130,275506920,5
171527152,275506920,5
171521109,171521322,5
171521320,275502247,5
275502492,1113015962,5
275502496,275502472,5
171521322,979698927,5
979698927,171521320,5
1045488529,171521109,5
1045488531,1045488529,5
275502472,1045491064,5
1045491064,1045488488,5
1045488488,1060080113,5
1060080113,1045488531,5
275502247,1060295005,5
1060295005,24867132,5
1113015962,1045491064,5
1113015962,275502472,5
171511288,916272236,5
916272236,24864191,5
171525008,171525011,5
171524752,171524753,5
171524751,171524752,5
171524748,171524751,5
171524753,171525011,5
1061992078,24880046,5
171525011,1061992080,5
1061992080,1061992078,5
171520898,171520864,5
1061991338,1061991337,5
335460619,335455554,5
950089887,950089886,5
842907467,842907466,5
806180456,806180457,5
171510404,171510423,5
851479999,851479997,5
851479999,851479998,5
171521082,275506121,5
335456260,275506129,5
275506129,877710875,5
877710875,171521156,5
275506121,1045492545,5
1045492545,335456260,5
24880967,171528883,5
171528883,24880973,5
24880994,171528883,5
171515491,243541783,5
171521348,171521450,5
171519983,171521348,5
24883494,275987833,5
275987833,171531788,5
171518273,171518257,5
171518569,171518273,5
1061991086,1061991087,5
171519049,171519096,5
171519046,171519049,5
171519046,171519040,5
171516209,851479990,5
851479990,171516255,5
171510667,171515571,5
171528078,24880769,5
24880773,171528078,5
243541065,915031593,5
915031593,243541071,5
171515672,916251946,5
243541199,976096713,5
976096713,976096712,5
171518248,171518238,5
171518238,338858125,5
338858125,275977588,5
275499568,275499569,5
275499569,171519912,5
275499576,275499569,5
275499568,275499539,5
335454364,171519909,5
275499569,335454365,5
335454365,335454364,5
335454364,171519906,5
335454365,335454366,5
171525461,171525498,5
171525498,848809130,5
848809130,171525486,5
275981983,171518108,5
171518111,275981983,5
171518108,842917198,5
24866670,171518850,5
171518850,171518916,5
171526422,915036586,5
915036586,171520756,5
171519917,171519925,5
171517907,171517957,5
171517904,171517907,5
171517903,171517904,5
171517726,171517903,5
171517957,917379426,5
917379426,24866356,5
1111486322,1111486321,5
24879671,171524156,5
171524389,914998328,5
171524156,919490830,5
919490830,919837306,5
919837306,171524389,5
171531598,171531599,5
171518268,335465690,5
171520038,917773888,5
917773888,171520063,5
171521984,171521986,5
171521982,171521984,5
171521978,171521982,5
171521977,171521978,5
171521959,171521977,5
171525139,171525138,5
171521882,171521905,5
171521881,171521882,5
171521798,171521881,5
976142033,976142032,5
976142034,976142033,5
171534538,916277190,5
916277190,243540169,5
243542198,243542222,5
243540974,243540994,5
171517399,171517408,5
171517398,171517399,5
171517403,171517398,5
171523222,171523550,5
171520971,171521929,5
171520968,171520971,5
24867187,171522102,5
806180454,806180455,5
24867100,171520988,5
917380246,916271089,5
24880857,915038674,5
915038674,915038675,5
915038675,918466676,5
918466676,275987369,5
171514412,171514413,5
171514552,171514578,5
171514556,171514552,5
171514473,171514494,5
171514573,338857927,5
338857927,171514556,5
171514494,915041722,5
915041722,171514573,5
171514578,1062907147,5
1062907147,171514412,5
335456164,335456103,5
335456103,335456181,5
335456181,338858519,5
171518432,222001879,5
24866464,171518432,5
171526977,171526958,5
243541143,171516276,5
914903337,914903336,5
335454819,335454872,5
335454828,335454872,5
171523071,171523075,5
171523082,171523075,5
338859008,338858994,5
171519698,171519724,5
171519704,171519698,5
171519702,171519704,5
171519369,171519370,5
171519348,171519369,5
171519037,171519348,5
171519039,171519037,5
171519044,171519039,5
171519046,171519044,5
171519045,171519046,5
275498098,171519489,5
171519724,275498098,5
275498624,171519045,5
171519370,275499188,5
275499188,171519466,5
171519707,171519702,5
171519466,171519489,5
976093250,171519707,5
976096712,976093250,5
171518850,171518866,5
851775847,851488198,5
851775848,851775847,5
171524457,24879780,5
171518024,171518025,5
171518024,171517992,5
171517984,171518024,5
243540783,275987899,5
275512928,275512930,5
243541590,171517435,5
171526744,171526821,5
275507420,171527523,5
171526821,275507420,5
851488482,851488483,5
851488484,851488482,5
171517687,171518110,5
171518886,171518906,5
171513089,171524043,5
171520579,171520572,5
171520557,171520565,5
976093251,171521060,5
171520557,976093252,5
976093252,976093251,5
171520572,1045480304,5
1045480304,171520565,5
171521060,1045483127,5
1045483127,171521065,5
171521594,171521601,5
171521591,171521594,5
275449042,275449039,5
171521601,275449042,5
243540693,976097045,5
976097045,243540692,5
976097047,243540693,5
976096272,275502349,5
171525152,171525150,5
171525153,171525176,5
171521729,171521730,5
171521724,171521729,5
171521751,171521729,5
171519477,171519505,5
171513865,171514165,5
171513859,171513865,5
171514045,171513975,5
171529169,1046000385,5
1046000385,171529196,5
1046000385,1046000386,5
976098010,976098012,5
976098011,976098012,5
976098013,976098011,5
976098013,976098012,5
171521164,171521181,5
171518346,171518320,5
338857936,171516958,5
171518064,171518069,5
171518069,171518065,5
171515797,24866063,5
171515775,171515828,5
171515791,171515797,5
171515828,243541170,5
243541170,915044790,5
915044790,171515845,5
171515845,915044917,5
915044918,915044917,5
915044918,171515791,5
171515820,917710462,5
917710462,917710463,5
917710463,917710464,5
917710464,171515775,5
171518738,171518729,5
171511895,979688785,5
979688785,171511878,5
171520363,171520360,5
954206160,954206159,5
171527872,171527921,5
171510080,171510431,5
335464312,24866024,5
171524744,171518737,5
171522671,171522666,5
171522675,171522671,5
243541256,335456104,5
335456104,275450847,5
338858754,171522675,5
275450847,917381374,5
917381374,917381375,5
917381375,338858754,5
171512289,338859053,5
275986175,243542239,5
243542238,275986175,5
171515830,171515828,5
335463568,243541443,5
171525299,171525315,5
171525315,880277678,5
880277678,275983468,5
918458217,171525299,5
918458219,918458217,5
918458219,918464448,5
918464448,171525736,5
851480941,851480943,5
171525259,171525263,5
915035407,915035408,5
171520864,171520865,5
171520863,171520864,5
171518151,171518158,5
171517294,171517295,5
171517295,171518151,5
806148409,806148408,5
806148410,806148409,5
335458183,171523207,5
171523207,918455168,5
918455168,335458135,5
275214608,328013411,5
171518640,171518646,5
275972191,171520354,5
275972195,171520316,5
171520316,915036572,5
915036572,275972191,5
171534807,24884728,5
275496629,171534641,5
335456091,335456095,5
335456099,335456091,5
335456099,335456188,5
171529484,171529466,5
950154420,24865395,5
24880960,171528878,5
171528872,24880960,5
171528866,979687308,5
979687308,171528872,5
171512393,24864658,5
275497688,171515778,5
275976640,275976659,5
275976627,1061989626,5
275976656,1061989633,5
1061989633,275976678,5
