Line_ID,Start_Object_ID,End_Object_ID,Full_Line_ID
34450a,21437,9137,34450
34450b,9137,25211,34450
48960a,9138,9139,48960
48960b,9139,25211,48960
48705a,9138,9139,48705
48705b,9139,25211,48705
15670,9137,21437,15670
8879,30361,30360,8879
7462,30359,12578,7462
12979a,21475,21520,12979
12979b,21520,21521,12979
4475,21475,21531,4475
24829,21448,21475,24829
50002,30361,30362,50002
37702a,30361,30360,37702
37702b,30360,12615,37702
30692,21448,21475,30692
35900,21475,21476,35900
44357,21448,30359,44357
27370a,30359,12579,27370
27370b,12579,25141,27370
27370c,25141,30360,27370
27737,30361,30362,27737
31149a,13506,13535,31149
31149b,13535,9106,31149
31149c,9106,13536,31149
31149d,13536,20614,31149
3222,13536,20614,3222
32951a,9106,13506,32951
32951b,13506,13535,32951
32951c,13535,13517,32951
32951d,13517,21420,32951
32951e,21420,21431,32951
32951f,21431,9104,32951
47518,13539,20602,47518
14034a,9106,13506,14034
14034b,13506,13535,14034
46531a,20614,13536,46531
46531b,13536,13517,46531
46531c,13517,13507,46531
11799,13539,30624,11799
5931a,13536,20614,5931
5931b,20614,20615,5931
5931c,20615,13537,5931
5931d,13537,25209,5931
5931e,25209,25210,5931
13178a,13536,20614,13178
13178b,20614,9106,13178
13178c,9106,13506,13178
13178d,13506,13535,13178
13178e,13535,13517,13178
13178f,13517,21420,13178
13178g,21420,13537,13178
13178h,13537,20615,13178
14786,21468,12592,14786
34411a,9109,9108,34411
34411b,9108,21422,34411
34411c,21422,21400,34411
32786,21423,9110,32786
3632a,21423,21422,3632
3632b,21422,9108,3632
3632c,9108,9109,3632
3632d,9109,9110,3632
5275a,9108,9109,5275
5275b,9109,21422,5275
10642a,9108,9109,10642
10642b,9109,21423,10642
10642c,21423,9110,10642
10642d,9110,21422,10642
44683a,9108,9109,44683
44683b,9109,21422,44683
44683c,21422,21400,44683
35705,13533,9115,35705
23717a,21422,9108,23717
23717b,9108,9109,23717
30114a,9110,13533,30114
30114b,13533,21423,30114
11350a,20609,13511,11350
11350b,13511,25230,11350
9785a,13511,20609,9785
9785b,20609,9111,9785
9785c,9111,13513,9785
295a,25161,25160,295
295b,25160,21420,295
24448a,25160,25161,24448
24448b,25161,25163,24448
11344,13511,20609,11344
13499a,25160,25161,13499
13499b,25161,21420,13499
30954a,25160,25161,30954
30954b,25161,25162,30954
21157a,20609,25161,21157
21157b,25161,13511,21157
21157c,13511,25160,21157
21157d,25160,25230,21157
21157e,25230,13513,21157
24139a,25160,25161,24139
24139b,25161,9105,24139
24139c,9105,9111,24139
24139d,9111,13513,24139
5982,9127,13462,5982
5599a,9127,13462,5599
5599b,13462,13464,5599
5599c,13464,13481,5599
48163a,9127,13462,48163
48163b,13462,12592,48163
48163c,12592,12593,48163
48163d,12593,12604,48163
16845a,13462,9127,16845
16845b,9127,12593,16845
16845c,12593,12604,16845
16845d,12604,13464,16845
16845e,13464,13481,16845
44093,21402,12619,44093
17781a,9107,21401,17781
17781b,21401,21400,17781
2123a,21401,9107,2123
2123b,9107,21400,2123
2123c,21400,21417,2123
30930a,9107,21401,30930
30930b,21401,21417,30930
18497,9107,21401,18497
17973a,21531,21521,17973
17973b,21521,21522,17973
17973c,21522,21520,17973
48855,21522,21521,48855
17191a,21421,25209,17191
17191b,25209,9122,17191
17191c,9122,21429,17191
17191d,21429,21430,17191
17191e,21430,25232,17191
41688a,21421,25230,41688
41688b,25230,21429,41688
41688c,21429,21430,41688
41688d,21430,25232,41688
43734a,21421,21443,43734
43734b,21443,21429,43734
43734c,21429,21430,43734
43734d,21430,25232,43734
4871a,21421,9122,4871
4871b,9122,21429,4871
4871c,21429,21430,4871
4871d,21430,25232,4871
5022a,21421,21429,5022
5022b,21429,21430,5022
5022c,21430,25232,5022
8413a,21421,30379,8413
8413b,30379,21429,8413
8413c,21429,21430,8413
8413d,21430,25232,8413
13639a,21421,21417,13639
13639b,21417,21418,13639
13639c,21418,21429,13639
13639d,21429,21430,13639
13639e,21430,25232,13639
16640a,21421,21443,16640
16640b,21443,21429,16640
16640c,21429,21430,16640
16640d,21430,25232,16640
19669a,21421,21429,19669
19669b,21429,21430,19669
19669c,21430,25232,19669
29672a,21421,21420,29672
29672b,21420,21429,29672
29672c,21429,21430,29672
29672d,21430,25232,29672
35220a,21421,21429,35220
35220b,21429,21430,35220
35220c,21430,25232,35220
38930,21474,12592,38930
692a,21421,21443,692
692b,21443,21429,692
692c,21429,21430,692
692d,21430,25232,692
21730a,21421,21429,21730
21730b,21429,21430,21730
21730c,21430,25232,21730
25745a,21421,21418,25745
25745b,21418,21429,25745
25745c,21429,21430,25745
25745d,21430,25232,25745
39984a,21421,25210,39984
39984b,25210,21443,39984
39984c,21443,21429,39984
39984d,21429,21430,39984
39984e,21430,25232,39984
29994a,21421,21420,29994
29994b,21420,21429,29994
29994c,21429,21430,29994
29994d,21430,25232,29994
4494,12592,12593,4494
28229,12592,21417,28229
30996,25230,20511,30996
20854,25230,13606,20854
21311a,21469,20594,21311
21311b,20594,21517,21311
42252a,21420,21431,42252
42252b,21431,9119,42252
39301,21512,21476,39301
13665,21512,30362,13665
29932,9105,13515,29932
21941a,9105,13513,21941
21941b,13513,13515,21941
21941c,13515,9111,21941
48053a,21416,9119,48053
48053b,9119,21417,48053
48053c,21417,21418,48053
27880,21416,9119,27880
27342a,21416,9119,27342
27342b,9119,21417,27342
27342c,21417,21418,27342
19524a,9104,21416,19524
19524b,21416,9119,19524
20676a,9120,9119,20676
20676b,9119,21438,20676
26214a,9120,21438,26214
26214b,21438,9121,26214
3352,21438,9120,3352
33667,21417,21418,33667
25026,9111,13513,25026
153a,9112,9113,153
153b,9113,21443,153
153c,21443,13508,153
6629a,13512,13510,6629
6629b,13510,25209,6629
6629c,25209,25210,6629
4193a,9114,9112,4193
4193b,9112,9113,4193
4193c,9113,30416,4193
4193d,30416,20490,4193
4193e,20490,13546,4193
4193f,13546,13508,4193
5903a,13509,13540,5903
5903b,13540,13510,5903
5903c,13510,13534,5903
6974a,9112,9113,6974
6974b,9113,9114,6974
6974c,9114,25210,6974
6974d,25210,21443,6974
6974e,21443,13546,6974
6974f,13546,13508,6974
5918a,9113,13507,5918
5918b,13507,20602,5918
5918c,20602,9112,5918
5918d,9112,13508,5918
23586a,9113,9114,23586
23586b,9114,9112,23586
23586c,9112,13508,23586
31435a,9114,13546,31435
31435b,13546,9121,31435
31435c,9121,13508,31435
31435d,13508,25236,31435
33551,13507,12693,33551
36502a,13514,9112,36502
36502b,9112,9113,36502
36502c,9113,13508,36502
44169a,13507,13509,44169
44169b,13509,13540,44169
44169c,13540,20602,44169
44184a,13507,20603,44184
44184b,20603,20613,44184
50668a,13512,13510,50668
50668b,13510,13534,50668
11221a,13514,9112,11221
11221b,9112,9113,11221
11221c,9113,9114,11221
11221d,9114,13508,11221
7020a,9113,9114,7020
7020b,9114,13507,7020
7020c,13507,20602,7020
7020d,20602,9112,7020
7020e,9112,13508,7020
9655a,13507,20602,9655
9655b,20602,20617,9655
14942a,9114,9112,14942
14942b,9112,9113,14942
14942c,9113,13514,14942
14942d,13514,13546,14942
14942e,13546,13508,14942
13814a,9114,13546,13814
13814b,13546,13508,13814
13814c,13508,25236,13814
20252a,9113,9112,20252
20252b,9112,9114,20252
20252c,9114,13508,20252
17206,13507,20613,17206
23435a,9114,9121,23435
23435b,9121,13508,23435
14315,20603,20613,14315
49796,20608,12667,49796
35757a,12667,30617,35757
35757b,30617,20608,35757
35757c,20608,12666,35757
35757d,12666,30616,35757
15261a,30617,12667,15261
15261b,12667,20608,15261
15261c,20608,20512,15261
15261d,20512,12637,15261
35257,12667,20608,35257
39821,30616,30379,39821
28399a,13534,13510,28399
28399b,13510,20610,28399
28399c,20610,13519,28399
50084a,13510,12666,50084
50084b,12666,30616,50084
50084c,30616,13534,50084
48295a,13510,13534,48295
48295b,13534,13501,48295
50315,30616,12666,50315
8050a,13534,13510,8050
8050b,13510,25209,8050
8050c,25209,25210,8050
13919a,12666,30616,13919
13919b,30616,13510,13919
13919c,13510,13534,13919
13919d,13534,12633,13919
13919e,12633,20513,13919
13919f,20513,13400,13919
22500a,13510,13534,22500
22500b,13534,25210,22500
22500c,25210,25209,22500
23478a,12637,20512,23478
23478b,20512,20613,23478
29830,12637,20512,29830
33099a,13387,20486,33099
33099b,20486,30395,33099
28308,20486,13387,28308
12685a,20486,13387,12685
12685b,13387,30412,12685
12685c,30412,20487,12685
16302,12692,30395,16302
46632a,30395,30397,46632
46632b,30397,30393,46632
47354a,13387,20486,47354
47354b,20486,30395,47354
47354c,30395,30416,47354
47354d,30416,20490,47354
47354e,20490,30412,47354
47354f,30412,20487,47354
21480,13388,20488,21480
38417a,20488,13388,38417
38417b,13388,12618,38417
38417c,12618,20607,38417
15274a,13388,20488,15274
15274b,20488,30388,15274
44820a,12625,30416,44820
44820b,30416,20490,44820
9432,12625,12623,9432
9837,12625,30413,9837
29574a,12693,12635,29574
29574b,12635,30405,29574
29574c,30405,12636,29574
17018,30400,30401,17018
41832,30400,30396,41832
3476,20494,20495,3476
28431a,20494,20495,28431
28431b,20495,20612,28431
19739a,20495,20494,19739
19739b,20494,12675,19739
19739c,12675,12674,19739
7967,30416,20490,7967
5102a,30416,20490,5102
5102b,20490,25210,5102
30824a,30416,13400,30824
30824b,13400,20490,30824
2144a,30416,30379,2144
2144b,30379,20490,2144
11539a,20513,12633,11539
11539b,12633,13400,11539
45508a,30378,30416,45508
45508b,30416,30386,45508
45508c,30386,30376,45508
45508d,30376,20490,45508
45508e,20490,30385,45508
15370a,30416,20490,15370
15370b,20490,30388,15370
15487a,30416,30381,15487
15487b,30381,20490,15487
1934a,30416,30379,1934
1934b,30379,20490,1934
15518,20513,12633,15518
17661a,30416,30379,17661
17661b,30379,20490,17661
45618a,30378,30376,45618
45618b,30376,30386,45618
45618c,30386,30379,45618
45618d,30379,30385,45618
47522a,30378,30376,47522
47522b,30376,30386,47522
47522c,30386,30379,47522
47522d,30379,30385,47522
50406,12633,20513,50406
48305a,30416,30380,48305
48305b,30380,20490,48305
14580a,30416,20490,14580
14580b,20490,30380,14580
8133,30394,30393,8133
38092,30393,30396,38092
2725a,30376,30379,2725
2725b,30379,30386,2725
2725c,30386,30385,2725
12620,30379,13606,12620
11711a,12617,20489,11711
11711b,20489,12673,11711
16692a,12668,13502,16692
16692b,13502,25236,16692
3463a,12668,20610,3463
3463b,20610,21428,3463
3463c,21428,13544,3463
3463d,13544,13541,3463
3463e,13541,13524,3463
3463f,13524,13538,3463
34150,20485,30381,34150
35684a,13400,13644,35684
35684b,13644,13630,35684
8354,13400,30401,8354
14627,13400,20485,14627
14049,12690,30388,14049
41002a,20489,12673,41002
41002b,12673,30401,41002
36826,20489,12673,36826
3911,30404,30403,3911
8382,12674,12675,8382
20132a,12674,12675,20132
20132b,12675,20496,20132
46527a,30404,30403,46527
46527b,30403,13604,46527
28291,12674,12675,28291
39989a,12674,12675,39989
39989b,12675,9103,39989
31602a,30404,12674,31602
31602b,12674,12675,31602
31602c,12675,30403,31602
17880,20610,13519,17880
31705a,20610,13519,31705
31705b,13519,25175,31705
16389,13604,30473,16389
8387a,25175,13541,8387
8387b,13541,13524,8387
38750a,30412,20487,38750
38750b,20487,30622,38750
28376a,20487,30412,28376
28376b,30412,13646,28376
28376c,13646,13655,28376
28376d,13655,20496,28376
49657,20487,30412,49657
37237a,25177,30360,37237
37237b,30360,21443,37237
37237c,21443,12615,37237
40604,25177,12615,40604
17256,25177,21443,17256
38312,25177,25176,38312
434,13501,13502,434
24252a,13502,20607,24252
24252b,20607,13501,24252
24252c,13501,12618,24252
24252d,12618,25209,24252
26582,13502,25209,26582
18674,12618,20607,18674
31019a,13537,20615,31019
31019b,20615,25210,31019
31019c,25210,25236,31019
23895,20615,13537,23895
23115a,13463,9128,23115
23115b,9128,25179,23115
1193a,13463,13464,1193
1193b,13464,9128,1193
44749,13464,12578,44749
44596,9128,13463,44596
28544,12579,25141,28544
27042,25141,12579,27042
36416a,12579,25141,36416
36416b,25141,25142,36416
36416c,25142,12569,36416
28699,25210,25236,28699
17452,25210,21443,17452
14833,25210,25236,14833
48930a,25210,25209,48930
48930b,25209,20617,48930
10493a,13491,13492,10493
10493b,13492,13493,10493
27768a,9103,13523,27768
27768b,13523,13522,27768
41418a,9103,13491,41418
41418b,13491,13493,41418
41418c,13493,13492,41418
40666a,13523,21425,40666
40666b,21425,21427,40666
30845,25140,21427,30845
40285a,25140,25139,40285
40285b,25139,25138,40285
47652,25140,13447,47652
5735,21427,13479,5735
29850,21427,21428,29850
3343,30622,13524,3343
877,30623,30622,877
28299,21419,25179,28299
43678,21419,9122,43678
4062a,21444,25138,4062
4062b,25138,25139,4062
38688,21444,21392,38688
39566,25138,25139,39566
7804a,13522,13544,7804
7804b,13544,13524,7804
7804c,13524,13538,7804
36570,25179,25178,36570
31264a,20720,30408,31264
31264b,30408,13618,31264
6001a,13619,13638,6001
6001b,13638,30505,6001
14233a,13638,13619,14233
14233b,13619,30413,14233
24737a,30505,13553,24737
24737b,13553,13552,24737
24737c,13552,13554,24737
25766,30408,30505,25766
37325a,13618,20720,37325
37325b,20720,30413,37325
28928,30408,30413,28928
43890,13618,20720,43890
25103a,17836,17837,25103
25103b,17837,30465,25103
25103c,30465,30464,25103
35725a,17837,17836,35725
35725b,17836,12815,35725
35725c,12815,12816,35725
28988a,17836,17837,28988
28988b,17837,30463,28988
17216,30532,30531,17216
9411,30532,30534,9411
46883,30532,13606,46883
7140,30532,13606,7140
39472a,30532,30464,39472
39472b,30464,30465,39472
39472c,30465,30527,39472
26445,13565,30469,26445
18322a,30469,30482,18322
18322b,30482,30458,18322
20569,13576,13575,20569
2382a,20723,13617,2382
2382b,13617,13626,2382
2382c,13626,13627,2382
2382d,13627,13624,2382
25563a,13574,13575,25563
25563b,13575,20723,25563
32862,13575,13576,32862
38024,13565,20723,38024
21621,13565,13573,21621
39776,30624,20511,39776
626a,30624,12636,626
626b,12636,30405,626
28253a,13617,13624,28253
28253b,13624,13626,28253
28253c,13626,13627,28253
24413a,13617,13626,24413
24413b,13626,13627,24413
24413c,13627,13624,24413
24413d,13624,30533,24413
49569,13617,30533,49569
7294a,30502,30406,7294
7294b,30406,30407,7294
1001,12630,20508,1001
4416a,12630,12629,4416
4416b,12629,20493,4416
39139a,12624,20507,39139
39139b,20507,12622,39139
2086,12682,12619,2086
26833,12818,12819,26833
41300,30463,12818,41300
12743a,12818,12817,12743
12743b,12817,17834,12743
8645,20509,20510,8645
5895,20508,12631,5895
3391,20508,12632,3391
44380,20509,20510,44380
47416,20509,30374,47416
25281,13503,12619,25281
32180a,13503,13531,32180
32180b,13531,9116,32180
1719,12619,13503,1719
4237,13531,13503,4237
16827,13531,9116,16827
47952a,12815,12816,47952
47952b,12816,30462,47952
22984a,30462,20719,22984
22984b,20719,13577,22984
23084,30461,30462,23084
13155a,12816,12815,13155
13155b,12815,30466,13155
43542,12638,13606,43542
51955a,30479,30478,51955
51955b,30478,30481,51955
51955c,30481,30480,51955
4451,30478,30479,4451
46099a,30479,30478,46099
46099b,30478,12472,46099
46099c,12472,12473,46099
46099d,12473,12474,46099
46099e,12474,30477,46099
50322,30479,30478,50322
50324,30478,30479,50324
2222a,20516,30391,2222
2222b,30391,30392,2222
2222c,30392,12648,2222
27610a,30391,30392,27610
27610b,30392,12644,27610
4527a,12645,12649,4527
4527b,12649,13627,4527
4527c,13627,13626,4527
8452a,30391,30392,8452
8452b,30392,12648,8452
20380a,12645,30391,20380
20380b,30391,30392,20380
48867a,12649,30391,48867
48867b,30391,30392,48867
6828a,30391,30392,6828
6828b,30392,30414,6828
48054a,12645,13626,48054
48054b,13626,13627,48054
20425,9115,9116,20425
6539a,9115,12632,6539
6539b,12632,20492,6539
6539c,20492,20510,6539
7282,13643,13642,7282
47330a,13630,13644,47330
47330b,13644,30413,47330
11151a,12626,12627,11151
11151b,12627,12628,11151
11151c,12628,20491,11151
11151d,20491,13627,11151
11151e,13627,13626,11151
6540a,12626,12627,6540
6540b,12627,13626,6540
6540c,13626,13627,6540
31172,12628,20491,31172
17117a,12632,20492,17117
17117b,20492,20510,17117
20609a,12627,12628,20609
20609b,12628,20491,20609
20609c,20491,20492,20609
20609d,20492,12626,20609
5213a,12628,12629,5213
5213b,12629,20491,5213
5213c,20491,20493,5213
40594,12632,20510,40594
48538,20493,12629,48538
40497a,12627,12628,40497
40497b,12628,12626,40497
40497c,12626,20492,40497
40497d,20492,20491,40497
40497e,20491,13626,40497
40497f,13626,13627,40497
16584a,12635,12636,16584
16584b,12636,30405,16584
50174,12635,30377,50174
3420a,12635,13641,3420
3420b,13641,13640,3420
34858,12636,30405,34858
34148,30374,12635,34148
43417,12635,30377,43417
26023,12635,20511,26023
48042a,13577,20719,48042
48042b,20719,13640,48042
48042c,13640,13641,48042
29688,20719,13577,29688
42005a,30481,30482,42005
42005b,30482,30480,42005
42005c,30480,30458,42005
1521,30482,30458,1521
43668a,30482,20724,43668
43668b,20724,30458,43668
47279a,30482,30458,47279
47279b,30458,20724,47279
742,20724,30503,742
47877,30480,30481,47877
38010a,13641,13640,38010
38010b,13640,30406,38010
38010c,30406,30407,38010
17387,13642,30503,17387
35102,30413,20725,35102
32023,17834,12817,32023
50426,12817,17834,50426
49788a,13552,13553,49788
49788b,13553,13554,49788
26635a,13554,13552,26635
26635b,13552,13553,26635
50323a,13553,13552,50323
50323b,13552,13554,50323
51911a,13553,13554,51911
51911b,13554,13552,51911
10462,30504,30503,10462
45182,30406,30407,45182
46818a,20507,12622,46818
46818b,12622,13627,46818
46818c,13627,13626,46818
11106,20507,12622,11106
6073,13627,13626,6073
36768a,13627,13626,36768
36768b,13626,13624,36768
49786,13627,13626,49786
12629,13624,13620,12629
41746,12488,12475,41746
21792,12479,12480,21792
18417,12489,12475,18417
23000,12541,12481,23000
33617a,12541,12477,33617
33617b,12477,23037,33617
13073a,12541,12552,13073
13073b,12552,23036,13073
6866a,12541,12552,6866
6866b,12552,23036,6866
6866c,23036,12531,6866
6866d,12531,12529,6866
6866e,12529,30536,6866
6866f,30536,30539,6866
26353a,12481,12477,26353
26353b,12477,23037,26353
30452a,12480,30536,30452
30452b,30536,30539,30452
9007a,12480,17824,9007
9007b,17824,12553,9007
9007c,12553,12484,9007
26904,12480,12487,26904
29142a,17824,12553,29142
29142b,12553,12484,29142
16515a,12484,12553,16515
16515b,12553,17824,16515
16645a,12484,12553,16645
16645b,12553,17824,16645
35306a,12531,12529,35306
35306b,12529,30536,35306
35306c,30536,30539,35306
28067a,12531,12552,28067
28067b,12552,23036,28067
33240,12552,23036,33240
39216,13417,13434,39216
47405a,12811,12475,47405
47405b,12475,17825,47405
4576,30779,20795,4576
46083a,30779,20795,46083
46083b,20795,25337,46083
17049a,30779,20795,17049
17049b,20795,30783,17049
5047a,12798,30529,5047
5047b,30529,12799,5047
24907a,30529,30457,24907
24907b,30457,30528,24907
24907c,30528,30536,24907
24907d,30536,30539,24907
28486a,13561,30529,28486
28486b,30529,13608,28486
28486c,13608,20726,28486
31379,30529,30457,31379
12809a,30529,12800,12809
12809b,12800,12812,12809
20495,30457,30529,20495
3952a,12800,30529,3952
3952b,30529,30455,3952
4387a,30529,30457,4387
4387b,30457,30528,4387
39378,30529,12794,39378
23192a,30529,13563,23192
23192b,13563,23028,23192
23192c,23028,13562,23192
9662,30529,30528,9662
1954,30456,30455,1954
32450,17830,30528,32450
5016a,17830,12475,5016
5016b,12475,17825,5016
2070,30528,30533,2070
