,Sub_ID,State,County
27223,40454,Oklahoma,Alfalfa County
27224,40455,"[Oklahoma, Oklahoma]","[Woods County, Alfalfa County]"
27225,40456,Oklahoma,Grant County
27226,40457,Oklahoma,Grant County
27227,40458,Oklahoma,Grant County
27228,40459,Oklahoma,Garfield County
27229,40460,"[Oklahoma, Oklahoma]","[Grant County, Garfield County]"
27230,40464,Oklahoma,Garfield County
27231,40465,Oklahoma,Woodward County
27232,40466,Oklahoma,Woodward County
27233,40467,Oklahoma,Woodward County
27234,40468,Oklahoma,Dewey County
27235,40469,Oklahoma,Garfield County
27236,40470,"[Oklahoma, Oklahoma]","[Kingfisher County, Garfield County]"
27237,40471,Oklahoma,Garfield County
27238,40472,Oklahoma,Garfield County
27239,40473,Oklahoma,Garfield County
27240,40474,Oklahoma,Garfield County
27241,40475,"[Oklahoma, Oklahoma]","[Kingfisher County, Garfield County]"
27242,40476,Oklahoma,Garfield County
27243,40477,Oklahoma,Woodward County
27244,40478,Oklahoma,Woodward County
27245,40479,Oklahoma,Woodward County
27246,40480,Oklahoma,Ellis County
27247,40481,Oklahoma,Ellis County
27248,40482,Oklahoma,Dewey County
27249,40483,Oklahoma,Dewey County
27250,40484,Oklahoma,Woodward County
27251,40485,Oklahoma,Woodward County
27252,40486,Oklahoma,Woodward County
27253,40487,Oklahoma,Woodward County
27254,40488,Oklahoma,Woodward County
27255,40489,Oklahoma,Woodward County
27256,40490,Oklahoma,Woodward County
27257,40491,"[Oklahoma, Oklahoma]","[Major County, Woods County]"
27258,40492,"[Oklahoma, Oklahoma]","[Woods County, Major County]"
27259,40493,Oklahoma,Major County
27260,40494,Oklahoma,Major County
27261,40495,Oklahoma,Alfalfa County
27262,40496,Oklahoma,Garfield County
27263,40497,Oklahoma,Garfield County
27264,40498,Oklahoma,Garfield County
27265,40499,Oklahoma,Garfield County
27266,40500,"[Oklahoma, Oklahoma]","[Kingfisher County, Garfield County]"
27267,40501,Oklahoma,Woodward County
27268,40502,Oklahoma,Woodward County
27269,40503,Oklahoma,Woodward County
27270,40504,Oklahoma,Woodward County
27271,40505,Oklahoma,Woodward County
27272,40506,"[Oklahoma, Oklahoma]","[Woods County, Major County]"
27273,40507,"[Oklahoma, Oklahoma]","[Major County, Woods County]"
27274,40508,Oklahoma,Caddo County
27275,40509,Oklahoma,Garfield County
27276,40510,Oklahoma,Garfield County
27277,40511,Oklahoma,Garfield County
27278,40512,Oklahoma,McIntosh County
27279,40513,Oklahoma,Garfield County
27280,40514,Oklahoma,Garfield County
27281,40515,"[Oklahoma, Oklahoma]","[Garfield County, Kingfisher County]"
27282,40517,"[Oklahoma, Oklahoma]","[Major County, Woods County]"
27283,40519,Oklahoma,Garfield County
27284,40520,Oklahoma,Canadian County
27285,40521,"[Oklahoma, Oklahoma]","[Washita County, Custer County]"
27286,40522,Oklahoma,Oklahoma County
27287,40523,Oklahoma,Oklahoma County
27288,40524,Oklahoma,Oklahoma County
27289,40525,"[Oklahoma, Oklahoma]","[Oklahoma County, Cleveland County]"
27290,40526,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27291,40527,Oklahoma,Oklahoma County
27292,40528,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27293,40529,"[Oklahoma, Oklahoma]","[Oklahoma County, Cleveland County]"
27294,40530,"[Oklahoma, Oklahoma, Oklahoma]","[Roger Mills County, Beckham County, Washita County]"
27295,40531,Oklahoma,Canadian County
27296,40532,"[Oklahoma, Oklahoma]","[Roger Mills County, Custer County]"
27297,40533,"[Oklahoma, Oklahoma]","[Washita County, Custer County]"
27298,40534,"[Oklahoma, Oklahoma]","[Custer County, Washita County]"
27299,40535,"[Oklahoma, Oklahoma]","[Custer County, Washita County]"
27300,40536,"[Oklahoma, Oklahoma]","[Custer County, Washita County]"
27301,40537,"[Oklahoma, Oklahoma]","[Custer County, Washita County]"
27302,40538,"[Oklahoma, Oklahoma]","[Washita County, Custer County]"
27303,40539,"[Oklahoma, Oklahoma]","[Oklahoma County, Canadian County]"
27304,40540,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27305,40541,Oklahoma,Oklahoma County
27306,40542,Oklahoma,Oklahoma County
27307,40543,Oklahoma,Oklahoma County
27308,40544,Oklahoma,Oklahoma County
27309,40545,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27310,40546,Oklahoma,Oklahoma County
27311,40547,Oklahoma,Oklahoma County
27312,40548,Oklahoma,Oklahoma County
27313,40549,Oklahoma,Oklahoma County
27314,40550,Oklahoma,Oklahoma County
27315,40551,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27316,40552,Oklahoma,Oklahoma County
27317,40553,Oklahoma,Oklahoma County
27318,40554,"[Oklahoma, Oklahoma]","[Custer County, Washita County]"
27319,40555,"[Oklahoma, Oklahoma]","[Washita County, Custer County]"
27320,40556,"[Oklahoma, Oklahoma]","[Custer County, Washita County]"
27321,40557,Oklahoma,Canadian County
27322,40558,Oklahoma,Canadian County
27323,40559,"[Oklahoma, Oklahoma]","[Oklahoma County, Cleveland County]"
27324,40560,Oklahoma,Oklahoma County
27325,40561,Oklahoma,Oklahoma County
27326,40562,Oklahoma,Oklahoma County
27327,40563,Oklahoma,Oklahoma County
27328,40564,Oklahoma,Oklahoma County
27329,40565,"[Oklahoma, Oklahoma]","[Oklahoma County, Canadian County]"
27330,40566,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27331,40567,Oklahoma,Oklahoma County
27332,40568,Oklahoma,Oklahoma County
27333,40570,"[Oklahoma, Oklahoma]","[Oklahoma County, Canadian County]"
27334,40571,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27335,40572,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27336,40573,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27337,40574,"[Oklahoma, Oklahoma]","[Oklahoma County, Canadian County]"
27338,40575,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27339,40576,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27340,40577,"[Oklahoma, Oklahoma]","[Oklahoma County, Canadian County]"
27341,40578,"[Oklahoma, Oklahoma]","[Canadian County, Oklahoma County]"
27342,40579,"[Oklahoma, Oklahoma]","[Oklahoma County, Canadian County]"
27343,40580,"[Oklahoma, Oklahoma]","[Oklahoma County, Cleveland County]"
27344,40581,"[Oklahoma, Oklahoma]","[Oklahoma County, Canadian County]"
27345,40582,Oklahoma,Oklahoma County
27346,40583,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27347,40584,"[Oklahoma, Oklahoma]","[Beckham County, Roger Mills County]"
27348,40585,Oklahoma,NA
27349,40586,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Blaine County, Caddo County, Canadian County, Grady County]"
27350,40587,Oklahoma,Canadian County
27351,40588,Oklahoma,Canadian County
27352,40589,Oklahoma,Canadian County
27353,40590,Oklahoma,Canadian County
27354,40591,Oklahoma,Oklahoma County
27355,40592,Oklahoma,Oklahoma County
27356,40593,Oklahoma,Oklahoma County
27357,40594,Oklahoma,Oklahoma County
27358,40595,Oklahoma,Oklahoma County
27359,40596,Oklahoma,Oklahoma County
27360,40597,Oklahoma,Oklahoma County
27361,40598,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27362,40599,Oklahoma,Oklahoma County
27363,40600,Oklahoma,Oklahoma County
27364,40601,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27365,40602,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27366,40603,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27367,40604,"[Oklahoma, Oklahoma]","[Oklahoma County, Cleveland County]"
27368,40605,Oklahoma,Oklahoma County
27369,40606,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27370,40607,"[Oklahoma, Oklahoma]","[Oklahoma County, Cleveland County]"
27371,40608,"[Oklahoma, Oklahoma]","[Oklahoma County, Cleveland County]"
27372,40610,"[Oklahoma, Oklahoma, Oklahoma]","[Roger Mills County, Beckham County, Washita County]"
27373,40611,Oklahoma,Washita County
27374,40612,"[Oklahoma, Oklahoma, Oklahoma]","[Custer County, Caddo County, Blaine County]"
27375,40613,"[Oklahoma, Oklahoma]","[Custer County, Washita County]"
27376,40614,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Blaine County, Caddo County, Canadian County, Grady County]"
27377,40615,Oklahoma,Oklahoma County
27378,40616,Oklahoma,Oklahoma County
27379,40617,"[Oklahoma, Oklahoma, Oklahoma]","[Beckham County, Washita County, Roger Mills County]"
27380,40618,Oklahoma,Comanche County
27381,40619,Oklahoma,Washita County
27382,40620,Oklahoma,NA
27383,40621,Oklahoma,Oklahoma County
27384,40622,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27385,40623,Oklahoma,Oklahoma County
27386,40624,Oklahoma,Oklahoma County
27387,40625,"[Oklahoma, Oklahoma]","[Oklahoma County, Cleveland County]"
27388,40626,Oklahoma,Oklahoma County
27389,40627,Oklahoma,Oklahoma County
27390,40628,Oklahoma,Oklahoma County
27391,40629,"[Oklahoma, Oklahoma]","[Cleveland County, Oklahoma County]"
27392,40631,Oklahoma,Oklahoma County
27393,40632,Oklahoma,Oklahoma County
27394,40633,"[Oklahoma, Oklahoma]","[Mayes County, Craig County]"
27395,40634,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27396,40635,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Mayes County, Craig County, Rogers County, Nowata County]"
27397,40636,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27398,40637,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27399,40638,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27400,40639,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27401,40640,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27402,40641,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27403,40642,"[Oklahoma, Oklahoma]","[Wagoner County, Mayes County]"
27404,40643,"[Oklahoma, Oklahoma]","[Mayes County, Wagoner County]"
27405,40644,"[Oklahoma, Oklahoma]","[Mayes County, Craig County]"
27406,40645,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Nowata County, Craig County, Rogers County, Mayes County]"
27407,40646,Oklahoma,Wagoner County
27408,40647,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27409,40648,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27410,40649,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27411,40650,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27412,40651,Oklahoma,Wagoner County
27413,40652,Oklahoma,Cherokee County
27414,40653,Oklahoma,Cherokee County
27415,40654,Oklahoma,Cherokee County
27416,40655,"[Oklahoma, Oklahoma]","[Wagoner County, Mayes County]"
27417,40656,Oklahoma,Wagoner County
27418,40657,"[Oklahoma, Oklahoma]","[Mayes County, Craig County]"
27419,40658,"[Oklahoma, Oklahoma, Oklahoma]","[Wagoner County, Mayes County, Cherokee County]"
27420,40659,Oklahoma,Wagoner County
27421,40660,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Delaware County, Craig County, Nowata County, Mayes County]"
27422,40661,Oklahoma,Mayes County
27423,40662,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Delaware County, Mayes County, Craig County, Nowata County]"
27424,40663,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Mayes County, Craig County, Nowata County, Delaware County]"
27425,40664,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Craig County, Delaware County, Nowata County, Mayes County]"
27426,40665,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Mayes County, Craig County, Nowata County, Rogers County]"
27427,40666,"[Oklahoma, Oklahoma, Oklahoma, Oklahoma]","[Craig County, Mayes County, Rogers County, Nowata County]"
27428,40667,"[Oklahoma, Oklahoma]","[Mayes County, Craig County]"
27429,40668,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27430,40669,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27431,40670,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27432,40671,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27433,40672,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27434,40673,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27435,40674,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27436,40675,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27437,40676,Oklahoma,Wagoner County
27438,40677,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27439,40678,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27440,40679,"[Oklahoma, Oklahoma]","[Delaware County, Mayes County]"
27441,40680,"[Oklahoma, Oklahoma]","[Rogers County, Mayes County]"
27442,40681,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27443,40682,Missouri,Buchanan County
27444,40683,"[Missouri, Missouri, Missouri]","[Marion County, Ralls County, Monroe County]"
27445,40684,"[Missouri, Missouri]","[Livingston County, Daviess County]"
27446,40685,"[Missouri, Missouri, Missouri, Missouri]","[Randolph County, Linn County, Howard County, Chariton County]"
27447,40686,"[Missouri, Missouri]","[Daviess County, Livingston County]"
27448,40687,"[Missouri, Missouri]","[Andrew County, Buchanan County]"
27449,40688,Missouri,Buchanan County
27450,40689,"[Missouri, Missouri, Missouri]","[Linn County, Macon County, Chariton County]"
27451,40690,Missouri,Clinton County
27452,40692,"[Missouri, Missouri, Missouri]","[Marion County, Ralls County, Monroe County]"
27453,40693,"[Missouri, Missouri, Missouri]","[Marion County, Shelby County, Monroe County]"
27454,40694,"[Missouri, Missouri, Missouri]","[Randolph County, Macon County, Monroe County]"
27455,40695,"[Missouri, Missouri]","[Shelby County, Monroe County]"
27456,40696,Missouri,Shelby County
27457,40697,"[Missouri, Missouri]","[Marion County, Ralls County]"
27458,40698,"[Missouri, Missouri]","[Ralls County, Marion County]"
27459,40699,"[Missouri, Missouri]","[Ralls County, Pike County]"
27460,40700,Kansas,Nemaha County
27461,40701,"[Kansas, Kansas]","[Atchison County, Jackson County]"
27462,40702,"[Kansas, Kansas, Kansas, Kansas]","[Jefferson County, Atchison County, Leavenworth County, Doniphan County]"
27463,40703,"[Kansas, Kansas, Kansas, Kansas]","[Leavenworth County, Doniphan County, Atchison County, Jefferson County]"
27464,40704,"[Kansas, Kansas, Kansas, Kansas]","[Leavenworth County, Atchison County, Jefferson County, Doniphan County]"
27465,40705,"[Kansas, Kansas, Kansas, Kansas]","[Jefferson County, Leavenworth County, Doniphan County, Atchison County]"
27466,40706,"[Missouri, Missouri]","[Clinton County, Caldwell County]"
27467,40707,"[Missouri, Missouri]","[Caldwell County, Ray County]"
27468,40708,"[Missouri, Missouri]","[Buchanan County, Clinton County]"
27469,40709,Missouri,Buchanan County
27470,40710,Missouri,Buchanan County
27471,40711,"[Missouri, Missouri]","[Marion County, Ralls County]"
27472,40712,"[Missouri, Missouri, Missouri]","[Linn County, Macon County, Chariton County]"
27473,40713,"[Missouri, Missouri]","[Shelby County, Monroe County]"
27474,40714,"[Missouri, Missouri]","[Marion County, Ralls County]"
27475,40715,Missouri,Macon County
27476,40716,Missouri,Macon County
27477,40717,"[Missouri, Missouri]","[Pike County, Ralls County]"
27478,40718,"[Illinois, Illinois]","[Morgan County, Scott County]"
27479,40719,"[Illinois, Illinois]","[Scott County, Morgan County]"
27480,40720,Illinois,Sangamon County
27481,40723,"[Illinois, Illinois, Illinois]","[Moultrie County, Coles County, Douglas County]"
27482,40724,Illinois,Christian County
27483,40725,"[Illinois, Illinois]","[Pike County, Adams County]"
27484,40726,"[Illinois, Illinois]","[Scott County, Morgan County]"
27485,40727,"[Illinois, Illinois]","[Scott County, Morgan County]"
27486,40728,"[Illinois, Illinois]","[Scott County, Morgan County]"
27487,40729,Illinois,Sangamon County
27488,40730,Illinois,Sangamon County
27489,40731,Illinois,Sangamon County
27490,40732,"[Illinois, Illinois, Illinois]","[Shelby County, Christian County, Macon County]"
27491,40733,"[Illinois, Illinois, Illinois]","[Shelby County, Christian County, Macon County]"
27492,40735,"[Kansas, Kansas]","[Labette County, Montgomery County]"
27493,40736,Oklahoma,Tulsa County
27494,40737,"[Oklahoma, Oklahoma]","[Wagoner County, Tulsa County]"
27495,40738,Oklahoma,Tulsa County
27496,40739,"[Oklahoma, Oklahoma]","[Wagoner County, Tulsa County]"
27497,40740,"[Oklahoma, Oklahoma]","[Washington County, Nowata County]"
27498,40741,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27499,40742,Oklahoma,Rogers County
27500,40743,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27501,40744,"[Oklahoma, Oklahoma]","[Rogers County, Tulsa County]"
27502,40745,"[Oklahoma, Oklahoma]","[Rogers County, Tulsa County]"
27503,40746,Oklahoma,Tulsa County
27504,40747,Oklahoma,Nowata County
27505,40748,"[Oklahoma, Oklahoma]","[Tulsa County, Rogers County]"
27506,40749,Oklahoma,Rogers County
27507,40750,"[Oklahoma, Oklahoma, Oklahoma]","[Wagoner County, Tulsa County, Rogers County]"
27508,40751,"[Kansas, Kansas]","[Montgomery County, Labette County]"
27509,40752,"[Kansas, Kansas]","[Labette County, Montgomery County]"
27510,40753,Oklahoma,Pushmataha County
27511,40754,Oklahoma,Pittsburg County
27512,40755,Oklahoma,NA
27513,40756,"[Oklahoma, Oklahoma]","[Mayes County, Rogers County]"
27514,40757,"[Oklahoma, Oklahoma, Oklahoma]","[Nowata County, Washington County, Rogers County]"
27515,40758,"[Oklahoma, Oklahoma]","[Tulsa County, Rogers County]"
27516,40759,Oklahoma,Tulsa County
27517,40760,Oklahoma,NA
27518,40761,"[Oklahoma, Oklahoma, Oklahoma]","[Wagoner County, Tulsa County, Rogers County]"
27519,40762,"[Oklahoma, Oklahoma]","[Tulsa County, Wagoner County]"
27520,40763,"[Oklahoma, Oklahoma]","[Tulsa County, Wagoner County]"
27521,40764,"[Oklahoma, Oklahoma]","[Wagoner County, Tulsa County]"
27522,40765,"[Oklahoma, Oklahoma]","[Tulsa County, Wagoner County]"
27523,40766,Oklahoma,Tulsa County
27524,40767,Oklahoma,Nowata County
27525,40768,"[Oklahoma, Oklahoma]","[Rogers County, Tulsa County]"
