HID,TID
511210214002217,965
511210203002077,1057
511210214002207,668
511210203002070,292
511210214002220,834
511210203002041,1335
511210214002222,700
511210205002150,235
511210214002227,747
511210203002047,1335
511210203002040,292
511210205002152,235
511210203002057,218
511210214002224,267
511210203002043,1065
511210214002223,119
511210203002044,1065
511210214002225,955
511210205002155,711
511210205002156,711
511210203002059,218
511210214002219,1028
511210203002055,218
511210214002226,142
511210214002231,938
511210205002158,1133
511210203002050,678
511210205002153,235
511210205002154,711
511210205002162,1427
511210214002221,3
511210203002052,1329
511210214002218,1216
511210214002228,197
511210205002157,711
51121020700535,545
511210203002054,1329
511210203002056,1329
511210205002159,1133
511210205002151,235
511210203002042,1065
511210214002235,955
511210203002058,218
511210214002232,343
51121020700533,1196
511210205002167,924
511210214002239,242
51121020700534,545
511210214002237,668
511210214002238,1328
51121020700537,545
511210205002166,924
511210203002053,218
511210205002168,924
51121020700530,585
511210205002165,924
511210214002246,780
51121020700532,585
511210205002173,853
511210205002176,101
51121020700536,545
51121020700547,1196
511210214002236,142
511210214002230,352
51121020700539,585
511210205002171,853
51121020700549,871
511210205002170,924
51121020700541,585
511210214002243,197
511210214002248,965
511210205002163,1427
511210205002178,101
51121020700544,1196
511210214002241,1028
511210205002161,1427
511210214002242,368
51121020700546,1196
511210214002247,19
511210205002172,853
511210203002051,678
51121020700543,1196
51121020700531,585
511210205002179,101
51121020700538,585
511210205002160,1133
511210214002234,601
511210205002174,853
511210205002175,853
511210214002233,787
51121020700540,1196
51121020700509,50
51121020700542,585
511210214002249,1296
511210205002177,101
511210205002164,924
511210205002180,1209
511210205002185,369
511210205002169,924
511210205002182,101
511210205002181,101
511210205002183,101
511210214002256,3
511210214002245,975
511210214002244,589
51121020700548,585
511210214002229,191
51121020700545,1196
511210214002240,1431
511210205002187,507
51121020700516,545
511210214002252,505
51121020700511,585
51121020700515,1196
511210203002081,1057
51121020700513,50
511210205002189,999
511210214002253,1216
51121020700517,757
511210214002257,1311
51121020700510,50
51121020700508,50
51121020700514,545
511210214002259,206
511210205002184,235
511210203002091,40
511210214002255,831
511210203002085,1057
51121020700518,757
511210203002083,1057
51121020700512,50
511210205002190,1012
511210203002090,1057
511210203002087,1057
511210205002188,1140
51121020700525,585
511210205002191,918
511210205002186,810
511210203002086,1057
511210214002268,559
51121020700523,50
511210203002089,1057
511210205002196,918
511210203002080,1057
511210203002082,1057
511210205002198,1209
511210214002250,26
511210205002199,27
51121020700524,50
511210205002197,301
511210214002258,560
51121020700519,757
511210203002084,1057
511210214002262,160
51121020700527,585
511210214002251,931
511210203002088,1057
511210205002194,742
511210205002193,170
511210214002261,1172
511210205002195,1156
511210214002254,928
511210214002260,829
511210203002092,40
51121020700526,585
511210214002267,98
511210203002093,1057
511210205002192,687
51121020700578,1196
511210214002265,155
51121020700520,757
51121020700522,50
51121020700528,585
511210214002269,746
511210214002266,1088
51121020700529,585
511210203002094,1057
51121020700579,1141
511210203002096,1057
511210214002151,1028
51121020700521,757
511210214002264,1311
511210203002098,40
511210203002097,1057
511210214002156,885
511210203002095,1057
51121020700570,50
51121020700575,1196
51121020700577,1196
511210214002157,698
511210214002150,307
511210214002158,809
51121020700588,222
511210203002099,40
511210203002101,40
51121020700573,585
511210203002103,40
511210203002102,40
511210214002155,249
51121020700589,222
51121020700580,1141
511210203002108,678
511210203002113,391
511210214002162,234
51121020700585,1141
511210203002105,678
511210203002114,391
51121020700587,222
511210214002161,160
51121020700571,50
511210214002169,472
511210214002153,817
511210214002168,249
511210203002107,678
511210203002111,1335
511210203002109,1335
511210203002112,785
51121020700581,1141
511210203002104,40
511210214002164,1216
511210214002165,844
511210203002117,1306
511210203002110,1335
511210214002159,459
511210203002106,678
511210214002163,995
511210203002100,1057
51121020700576,1196
511210214002154,472
51121020700572,585
511210214002263,1193
511210214002152,698
51121020700574,585
51121020700559,871
511210214002178,698
511210214002167,26
511210203002116,391
51121020700558,1196
51121020700584,1141
511210214002179,1089
51121020700555,871
511210203002118,391
511210214002160,654
511210203002115,391
51121020700582,1141
51121020700586,222
511210214002166,559
51121020700583,1141
511210214002170,1294
511210214002174,571
511210214002173,1152
511210214002171,1082
51121020700569,50
51121020700567,50
51121020700557,871
51121020700560,871
51121020700550,871
511210214002175,975
51121020700554,871
51121020700556,871
51121020700552,1196
511210214002172,975
511210214002183,723
51121020700562,50
511210214002176,422
511210214002177,18
51121020700561,50
51121020700565,50
51121020700551,871
51121020700566,50
511210214002180,722
511210214002186,368
511210203002144,292
511210214002197,833
511210214002182,670
51121020700564,50
511210214002187,1462
51121020700568,50
51121020700563,50
511210214002199,1152
511210214002184,844
511210214002193,1365
511210203002159,1065
511210214002181,343
511210203002157,1065
511210214002188,957
511210203002143,1350
511210214002185,723
511210203002148,292
511210203002147,1350
511210214002194,352
511210214002189,885
511210214002198,249
511210214002191,234
511210203002156,1065
511210203002140,292
511210214002195,280
511210203002142,1350
511210203002149,111
51121021400500,642
511210203002150,292
511210214002190,368
511210203002146,1350
511210214002192,955
51121021400501,642
511210205002103,594
511210203002155,785
51121021400503,642
51121020700592,222
511210203002152,111
51121020700594,222
511210203002145,292
511210203002151,292
511210203002153,292
511210205002102,1133
511210203002141,292
511210203002127,1329
511210205002101,594
511210214002196,1078
511210203002158,785
511210205002105,594
51121020700596,757
51121020700593,222
51121020700595,757
51121021400511,642
51121021400502,642
51121021400504,642
511210203002119,391
511210203002154,292
51121020700597,757
511210205002104,594
51121021400506,829
511210203002126,1329
511210203002123,1329
511210205002100,853
511210203002124,1329
511210203002125,1329
511210203002122,391
51121021400510,1123
51121021400514,878
511210203002120,391
51121021400513,1082
51121020700591,222
51121021400512,829
511210203002129,1329
51121021400508,505
511210203002135,292
51121021400509,505
511210203002128,1329
511210203002121,391
51121021400505,642
511210203002139,1350
51121021400507,505
51121020700598,757
511210203002136,111
51121020700599,757
511210205002116,507
51121020700590,222
511210205002111,235
511210210001532,1455
51121021400520,820
511210203002133,1350
511210205002108,235
511210203002132,111
511210203002134,111
511210205002115,1257
511210205002113,101
511210205002109,235
511210203002137,111
511210210001534,763
51121021400516,1005
511210210001538,285
51121021400525,427
511210210001530,1455
51121021400519,34
51121021400524,427
511210205002110,235
51121021400521,1464
511210205002112,235
511210203002130,1065
51121021400517,1082
51121021400522,427
51121021400515,147
511210205002106,594
511210210001539,285
511210205002114,101
511210203002131,292
51121021400523,427
511210203002138,1350
51121021400527,427
51121021400534,19
51121021400518,505
511210210001522,541
511210210001535,285
51121021400533,668
51121021400532,668
511210210001537,285
511210205002107,235
511210210001529,1455
511210210001526,296
511210210001510,607
511210210001531,1455
51121021400526,427
511210210001528,1455
51121021400536,1105
51121021400530,146
51121021400543,242
511210210001523,296
51121021400528,427
51121021400531,960
511210210001527,296
51121021400535,242
51121021400546,831
511210210001524,296
51121021400542,242
511210210001511,607
51121021400541,352
511210210001517,90
511210210001525,296
511210210001516,90
511210210001512,90
51121021400545,242
511210210001536,285
51121021400540,1105
511210210001533,763
511210210001521,541
51121021400544,831
511210210001519,1455
51121021400549,831
511210210001513,90
511210210001501,763
51121021400555,300
51121021400547,831
51121021400556,300
51121021400550,831
511210210001520,1455
51121021400538,1105
511210210001518,607
511210210001514,607
511210210001500,349
51121021400539,242
51121021400560,19
51121021400554,300
51121021400561,19
51121021400557,242
51121021400537,1105
51121021400552,960
51121021400551,242
511210210001505,607
511210210001503,763
511210210001506,607
511210210001571,1191
511210210001507,607
51121021400563,352
511210210001504,607
511210210001515,607
511210210001578,296
51121021400553,300
511210210001502,763
511210210001509,607
511210210001576,1420
511210210001570,166
511210210001579,296
51121021400567,19
51121021400548,831
51121021400529,146
51121021400573,352
51121021400564,352
51121021400566,352
511210210001574,1099
511210210001563,166
51121021400565,352
51121021400579,970
51121021400558,352
51121021400559,19
51121021400562,352
511210210001572,1460
51121021400568,19
511210210001573,1460
511210210001575,1099
51121021400577,19
511210210001566,166
511210210001562,843
51121021400570,352
51121021400569,352
51121021400576,19
51121021400578,899
511210210001508,607
51121021400572,1078
511210210001567,1191
51121021400581,1464
51121021400588,155
511210210001555,502
511210210001577,1420
51121021400582,1464
511210210001569,166
51121021400586,1210
51121021400587,155
51121021400571,352
51121021400574,155
511210210001559,502
51121021400592,1089
511210210001560,166
51121021400590,970
511210210001565,166
51121021400580,1464
51121021400584,1210
51121021400362,855
511210210001568,166
511210210001554,296
511210210001557,569
51121021400589,155
51121021400363,855
51121021400367,34
51121021400595,1078
511210210001545,850
51121021400368,34
511210210001540,285
51121021400583,1210
51121021400364,34
511210210001564,166
51121021400597,970
51121021400594,155
511210210001543,1420
51121021400372,34
51121021400599,552
511210210001548,850
511210210001542,285
511210210001546,850
51121021400361,855
511210210001547,850
511210210001544,1420
511210210001561,166
511210210001556,569
51121021400591,1210
51121021400585,1210
511210210001550,850
51121021400373,817
51121021400382,962
511210210001552,850
511210210001558,502
511210210001549,850
51121021400388,1259
51121021400375,962
51121021400376,962
51121021400598,970
511210210001541,285
51121021400385,505
511210210001553,843
51121021400593,155
51121021400377,962
51121021400378,817
51121021400365,34
51121021400360,855
51121021400371,34
51121021400398,692
51121021400387,1259
51121021400370,505
51121021400596,1464
511210210001551,850
51121021400366,34
51121021400391,672
51121021400395,878
51121021400394,878
51121021400393,297
51121021400384,1259
511210215003053,543
51121021400399,692
51121021400380,34
51121021400396,878
51121021400389,505
51121021400383,1259
51121021400379,962
51121021400390,34
51121021400369,505
511210215003051,189
51121021400386,505
51121021400374,962
511210205002241,798
51121021400392,297
511210205002245,293
511210205002246,0
511210215003052,1315
51121021400381,34
511210215003058,426
511210205002248,918
51121021400397,878
511210205002247,190
511210215003050,1206
511210205002240,604
511210215003054,145
511210203002183,1312
511210203002188,1312
511210205002258,95
511210205002251,664
