FromBus,ToBus,LineID,kV,metres
22487,22497,38712e,230.0,2527.38694749
62928,63190,69718d,138.0,9563.79216753
11415,11412,7279c,115.0,4496.7002287
17317,11863,37961,230.0,20834.1289717
55106,55037,66946b,345.0,7252.5112805
50449,50498,31161a,115.0,309.743270084
21869,17275,43617b,138.0,324.5053105
27299,27300,11333f,138.0,341.066402464
64417,64406,54112a,230.0,4486.50752728
36979,37013,38570b,69.0,94.5453582447
40228,34867,4044b,115.0,25067.3544492
27754,27755,3004c,345.0,3950.11582206
18382,18405,20980c,345.0,2262.54224303
35595,9309,30319a,100.0,68.9567421477
35806,27126,28607c,161.0,125.887064797
44489,44492,25342b,161.0,133.334322006
57399,57559,66463,69.0,56053.7871036
36142,36176,16726c,115.0,15.4276128587
47648,48560,74440,115.0,1582.91260797
26916,26915,6970a,138.0,774.396104832
19773,19772,10980a,115.0,133.593446388
55269,55840,68160b,138.0,1228.87287974
25239,18799,40144b,69.0,207.670164337
53930,53928,59222c,138.0,56.2581268248
53334,53351,4692g,138.0,3582.92785659
34809,37969,37866b,230.0,31201.9630851
50108,50109,30124c,345.0,8.35227189626
49992,49976,33073b,138.0,1256.37870135
11380,11381,47593,138.0,292.636013481
18391,18441,18174e,115.0,43407.7531213
13288,23003,12741,115.0,17381.4757332
55317,55674,68340,138.0,2106.49660569
55521,54929,68031c,345.0,94473.117643
9315,9316,45657a,161.0,49.3908979171
24374,51293,37019b,115.0,6565.10803171
42286,42287,34205a,161.0,257.207991464
25437,41719,47236c,100.0,64.9524391697
47230,46423,52692,46.0,14681.8012102
55485,55502,68515,345.0,165.145570169
49969,49976,3701d,100.0,86.2712532074
46467,46798,64667b,138.0,756.362865962
58426,58402,55472b,69.0,20649.1080082
15944,16026,39720c,345.0,22860.010098
51899,51900,28210b,345.0,219.114567852
61453,61455,53015,115.0,731.850959238
55992,45854,63884,115.0,16182.8222447
20855,18102,51683b,115.0,3012.6257513
35771,35795,32692,500.0,1516.81784074
61346,61347,53185a,115.0,45.8900979263
57384,57381,66355,69.0,11859.6826391
24112,23775,13871a,115.0,7220.05346781
16849,16852,8102b,138.0,173.726551795
42180,42157,38822a,138.0,42.9640160188
53958,53943,57155,115.0,1914.34055293
53819,53778,16727d,161.0,1308.84381672
9695,9696,15086,115.0,226.09413191
35678,35658,785a,230.0,84.7075184512
39358,39359,13071a,100.0,104.269260866
16478,16477,23635a,138.0,19.1691508676
42137,42184,38440a,138.0,3364.45385701
46105,48409,70686,33.0,12768.4506378
61785,28950,47369,69.0,12129.1053181
13237,21840,20048a,115.0,293.742718155
50471,52102,47810b,500.0,2784.4619864
33494,33486,24211b,230.0,7572.35494792
63796,63797,59715c,115.0,40.7220034577
46730,45878,64272c,230.0,8775.54746816
16006,16036,39267c,345.0,256.771011367
13132,13113,48350c,230.0,2145.99072357
20715,27463,14674a,115.0,4152.44558805
61166,61167,60240,69.0,72.3646322302
32300,32735,9,69.0,851.428506165
53945,53946,55198c,138.0,145.0075469
53467,53515,12524c,138.0,100.420101492
40807,35179,14190,69.0,21577.6964226
47181,46730,65241b,230.0,6214.48727804
45482,32264,26959,100.0,3191.09594836
22602,22807,48266,230.0,17166.3413875
28406,28456,34433b,500.0,525.146518543
18304,18319,42377l,345.0,4340.80830362
45239,14609,38436,69.0,118.733519136
33372,29758,29579c,115.0,2716.670148
12910,12868,47397b,138.0,5930.87267281
55418,54925,68054a,345.0,53539.583609
26954,26959,33625a,230.0,1113.20072434
63483,62935,70088b,138.0,6294.95600116
56809,57193,67828b,138.0,31.6223421998
40800,34980,34725b,69.0,6591.83095959
43139,43080,50035,138.0,6919.36054146
15208,17094,33394b,69.0,4064.26513306
11563,11527,19507e,138.0,2558.73994704
34020,34034,11480d,69.0,353.282035155
32921,32936,40990b,115.0,4196.03476153
56298,56312,65611,138.0,27490.4059206
20905,17978,11181a,115.0,23494.6930458
54275,54268,53726,115.0,955.855333935
62526,62528,42284a,345.0,166.552088581
55417,55416,68761c,69.0,274.674957074
11358,11372,20424c,115.0,283.291136042
21326,29852,49458e,138.0,232.996198362
37545,37546,4906a,115.0,19686.2257285
41441,41358,22430d,230.0,34051.3232828
50323,50515,50775,69.0,2950.71863288
9444,30579,29034c,230.0,34.4857861732
64754,64738,56362,115.0,5127.12432837
53188,53227,4817f,138.0,547.767397266
22890,15333,43814e,230.0,4920.82368479
51266,36643,25816,230.0,3552.41527043
12958,14929,21424a,345.0,6795.25399131
24350,52796,33333,115.0,429.786225142
60270,60275,57490g,230.0,8688.83594018
26733,26671,17975b,115.0,8564.69787786
37445,37446,35510b,345.0,196.904025926
58375,58376,59946d,57.0,240.737410586
21392,13488,47422,100.0,22548.7073311
43703,61817,35819,230.0,10179.5985046
46677,47077,62842,115.0,30334.1925145
62998,62999,70054a,69.0,184.529608456
38981,38980,38116a,230.0,239.270775385
65105,65110,52414d,230.0,162.718919585
56056,48408,64492e,230.0,30626.1772415
19847,23713,4256,115.0,2535.14908918
36851,36820,17683c,138.0,122.966961019
30090,30091,4487r,345.0,109.434966685
42503,42504,37772c,138.0,6.33171038613
10837,10850,5062,138.0,279.541493744
38790,38766,36337,138.0,2361.23589527
43770,43779,37097c,138.0,200.706649431
15201,15202,30533c,230.0,3099.37276912
27943,27942,21406b,230.0,23.0741287592
54093,53978,57008,115.0,16803.5072115
41418,51929,18631,69.0,3565.96904711
52886,37582,45990d,500.0,608.010728979
54055,54054,57009b,115.0,38.7535857581
38262,38263,10040,115.0,604.784628851
24142,24097,31414,115.0,2518.07709011
65199,65310,56342a,115.0,33879.6102445
63193,63487,69286d,345.0,51.1629257562
60223,60222,61748,69.0,95.8706210752
19170,39710,47310b,345.0,849.083745534
38591,38605,20778a,138.0,9648.80252929
63826,63827,52486,115.0,15.4481950543
57156,57155,67966,138.0,6343.71999024
17036,16988,21077b,138.0,9561.22051279
44509,44508,13247a,138.0,7.93110535494
11011,11012,2361b,69.0,185.694883097
46342,49697,73143b,60.0,875.713922994
49677,49185,63083a,115.0,7198.17867836
39038,38992,28550a,115.0,159.385616636
13617,13626,24413a,138.0,11517.3055298
55932,47972,65067,230.0,1053.6650479
30227,30252,42500d,115.0,81.6611967458
64555,64729,56387,115.0,49567.1519186
43416,43406,34118,69.0,3663.51917642
50006,50055,364c,115.0,64.8489073673
22945,29423,26564f,69.0,1118.21248473
56179,56318,65603,138.0,6921.95959414
44817,44818,28789d,138.0,28.3075385732
13722,13217,30435b,138.0,9751.31346016
40136,40152,12868a,161.0,404.721347604
64018,64027,52546,115.0,1709.46032139
30538,30445,35771e,115.0,41029.0225989
55225,55242,68620b,138.0,8280.03586499
11363,11377,35083i,115.0,1661.22468907
62270,62263,27070,115.0,8759.80358856
37890,39666,14562d,138.0,6367.24463636
45965,49652,65216,115.0,4242.2785169
16433,21630,5525a,138.0,3675.94206794
24728,41555,39138a,161.0,26124.1805729
14218,41986,16664e,230.0,40262.696928
33649,33592,5336d,230.0,1000.65915655
61207,61206,53939b,230.0,59.170034499
54318,54351,53649b,230.0,2540.0771728
38224,38210,35332,69.0,1849.48566715
59413,59412,55882a,46.0,73.9135196684
55871,48923,63113a,230.0,37227.064279
43082,43081,15445b,161.0,7968.10115126
35546,35553,34637,115.0,5792.07425102
63423,63169,70189,138.0,15406.1032247
43473,19071,26327,115.0,52.469796009
11345,11379,48681c,115.0,1366.02805261
19166,28707,3610b,230.0,3493.25427075
14021,14000,25516b,230.0,38699.3152584
14795,20196,41321b,345.0,1862.61727596
21737,21736,41298c,115.0,2266.47778839
18192,34919,9585d,69.0,3977.2539035
51521,51534,32594c,100.0,2802.47901008
31474,42086,38110d,100.0,201.888363413
41390,41392,6466a,161.0,6537.83376458
56187,56182,65858,69.0,4982.65643957
53433,32832,9984b,115.0,3105.17511934
46337,47688,65005b,230.0,1426.95479676
46617,55910,63868,115.0,9443.2530593
47893,48963,71523a,60.0,357.368499032
20527,20528,3779b,138.0,266.297458274
9404,30865,19778d,138.0,3697.43892482
20911,24969,33014e,115.0,2802.01277338
30268,30273,46280e,115.0,1725.7354267
40194,40193,34466c,115.0,77.8804087652
45427,45426,33211a,230.0,119.025801322
64589,64622,54011e,115.0,6815.74350302
30956,17534,45365a,138.0,8160.59246061
30810,30809,3452e,161.0,83.4633601892
11570,11571,25307d,115.0,17.8968455168
19896,19897,22322b,138.0,13.1610683985
47559,48123,64252,115.0,14054.7979515
56894,56888,67645,138.0,19098.3269626
28633,28634,33157a,138.0,10481.9924034
42234,44031,22061b,100.0,1785.14221994
33641,33639,24714d,230.0,3786.65940985
45512,23584,12172d,115.0,1762.43380692
32222,32223,23528b,138.0,155.986637575
17578,17579,981c,115.0,89.4889094695
63736,63735,59102a,138.0,62.2323372716
46765,48271,65293,69.0,102.36740467
18683,18713,1019b,138.0,652.296441334
28338,28337,11098a,138.0,10.1620687898
40496,40464,27512,138.0,10126.596956
29766,29767,30394,69.0,1159.98204371
39631,39630,44460b,161.0,18039.7931674
37753,37752,26905c,138.0,279.902513579
20715,27464,26051b,138.0,139.389510024
61206,61207,53938a,230.0,59.170034499
18316,18315,42876c,115.0,29.05401659
18266,35972,38205e,345.0,91.633564426
46414,55946,63947c,500.0,64482.5144022
25850,25836,49464c,138.0,456.669088467
55791,55812,69039a,138.0,786.803114769
9572,28387,30337a,115.0,36.3247876764
38082,52516,284c,115.0,5159.72509601
41082,41112,7152a,161.0,10009.2480183
56883,56884,67642a,345.0,127.921256859
15938,15981,26259b,115.0,7349.48803633
60032,60034,52418b,230.0,17.7967733163
10871,10872,7541b,230.0,38.423908818
63550,63257,69764d,138.0,9953.20271915
33717,33716,19297,100.0,378.395177276
59875,59876,54164a,230.0,16.840009982
24368,14185,28336c,115.0,33738.3654439
18893,18892,23015,115.0,547.933932546
40725,40697,31592,69.0,10146.7138151
50245,50519,23521b,230.0,6160.50348333
59854,65752,62595,115.0,1958.05097787
46751,46787,63322b,230.0,2133.3716613
26341,26428,22791b,115.0,34.5563260324
47850,47493,65045,115.0,4258.46317034
27237,21515,16205b,120.0,19635.670852
56879,57034,66082b,138.0,11057.8280761
55914,55915,74324,66.0,160.061948447
48873,55961,72124,69.0,10825.6903164
54178,54127,57004b,115.0,6015.20667033
11439,11411,9802a,115.0,4409.84589398
21174,25671,49449g,138.0,79.4992399712
54173,54171,53809a,115.0,507.017510535
25459,25461,6564h,138.0,15048.0169345
38226,57125,52038b,115.0,4200.42866308
50532,45010,41777b,115.0,5420.19707866
44270,51418,17864c,138.0,10964.200838
46237,49201,71459b,115.0,10424.4588774
17652,32536,15787c,138.0,20053.4183767
28283,23079,8615b,69.0,7715.13885368
44082,40077,3884c,138.0,15767.6914656
12273,34081,5167b,161.0,38554.4448073
33090,51590,9634a,115.0,23777.6168678
15211,15210,27669a,161.0,257.179104852
46564,55857,74526a,138.0,1850.41679625
32566,50948,2016a,115.0,21083.372198
36694,62058,23311a,500.0,215.122934472
37891,51445,27783a,230.0,2860.18545307
32805,32806,21900b,69.0,59.394367352
65670,65667,53551b,230.0,250.819045819
48808,47924,72401a,60.0,271.182278712
26961,30918,47947b,161.0,394.283216153
39181,39182,10692d,230.0,30.743216076
53471,53472,11030d,100.0,183.595755537
9634,27897,29692d,115.0,78.4518454082
64684,64685,52945b,69.0,129.898441095
35370,35355,12387b,161.0,1512.11305818
17263,17264,24607d,138.0,26.4486088932
27035,25329,5405c,138.0,21545.6305225
17560,17559,33439a,115.0,1281.50213147
48388,49246,72887b,115.0,9490.58386909
53553,53588,28494e,161.0,3692.27700743
42059,42068,16418,115.0,3584.46642653
21900,17240,29984e,161.0,79.1265638369
59892,59920,54161c,115.0,9195.58440495
25458,9823,12058d,138.0,247.529500827
24777,50401,34533,115.0,9168.54645295
55216,55219,69114b,345.0,16980.4288601
44581,44579,35818b,345.0,9973.19567372
21114,21094,43054f,345.0,914.523312483
31231,16554,12198a,138.0,6577.68332236
19154,19153,12843a,115.0,1281.30042892
19161,39714,18057c,115.0,4324.94249881
48429,48854,63254,345.0,90074.0493385
12223,12222,37232,161.0,16321.8136113
58839,58841,59729a,57.0,35.4683049072
53456,53458,1620b,100.0,204.7785406
24537,24525,29178f,230.0,3849.76686408
22153,22164,6759b,138.0,7954.90750211
23795,24657,13826a,115.0,22889.1037438
17578,17579,30891a,69.0,89.4889094695
32876,22852,10109,69.0,8839.3743769
48172,48414,73157c,34.5,386.172533492
35336,35337,19783,138.0,6676.98522552
52702,34468,42630b,115.0,157.573115406
52500,52494,47434b,69.0,2318.36956291
61661,61662,56639b,69.0,120.058772612
56602,56616,67409,138.0,16645.2247751
55342,55343,68721,138.0,2515.03583132
16618,13450,46672a,345.0,4111.96943789
50379,52335,18979b,115.0,4178.7709541
46796,48953,72956,60.0,1250.76996568
48768,49601,73688,66.0,2331.90877618
43972,43962,24088b,161.0,204.913999568
10005,10008,9145b,115.0,10141.9591004
56945,56942,67712b,138.0,1315.92771785
59369,59416,52248,345.0,23439.8832615
53092,53093,37096b,100.0,487.669155337
18842,18843,47117f,138.0,38.8818897703
9845,28304,25841,230.0,44674.9785304
45607,32989,8377b,115.0,8749.20412824
16209,16193,37329b,115.0,10090.1854451
63541,63052,70225b,138.0,1088.53800637
10990,15884,10949c,115.0,964.768370905
26771,26772,21214d,115.0,45.6705286191
18765,18750,48695,100.0,41.6816054148
44228,34283,4115a,345.0,26363.2571811
11641,11636,50749b,138.0,5180.28730049
49328,55949,62905,230.0,27369.2707954
29368,28263,4347d,69.0,8962.87183947
64105,64102,54429c,115.0,183.95165477
16662,16663,12097a,345.0,12732.0355568
61002,61024,56996,115.0,7182.57854715
28734,28750,19481b,345.0,2405.6581965
43078,43125,23604,138.0,2111.83568484
39644,52175,6401a,100.0,10633.4670869
36787,36788,34262c,115.0,121.840537872
17173,17172,17301,115.0,12827.6684956
27093,30535,51928b,138.0,16593.7518165
32185,62539,52050f,138.0,360.305357249
53072,53084,35622a,69.0,12628.3590004
58332,58425,55748a,46.0,40471.7178611
36397,42638,34075e,115.0,168.308971989
47393,46062,63322f,230.0,6744.3445029
53516,36760,37712a,115.0,2434.43268308
26597,26640,37809a,138.0,19909.1698389
24795,52734,44124,69.0,1681.66476965
48663,48622,65128a,120.0,8880.01010368
31994,31972,15312a,138.0,9465.67862898
53613,53614,12450b,100.0,18.1694115203
14739,22728,24393a,115.0,4474.29472953
29359,20848,37780f,138.0,223.91393724
32273,23606,3892b,115.0,5437.84417102
10826,17554,41100a,161.0,76.0916255488
37240,37241,40548a,69.0,2537.84402547
59544,59731,52275a,345.0,46547.6287022
39183,39184,17735d,345.0,30.7428304478
9718,9719,88a,230.0,183.387099309
24656,24065,27826f,230.0,15760.0842752
47973,48058,62899,115.0,473.852970984
9066,9013,47210h,100.0,45942.153346
61885,44507,6680a,161.0,11347.0748677
53042,53027,32316b,69.0,3364.96770891
58792,58794,52368e,230.0,96.9174708138
49321,45923,63750c,115.0,104.356074969
38907,38932,45114c,115.0,40.3278953039
12590,21452,32719b,230.0,4074.16502952
39529,44713,35156,115.0,58.9468125834
16166,16167,32599d,138.0,2388.12133708
48858,49195,63764,230.0,33227.6244675
18425,18450,10513d,115.0,154.428500607
32825,53535,34117,115.0,14588.6365738
31009,33759,26649,115.0,3483.59567218
11563,11527,42599c,115.0,2558.73994704
34756,14276,4856c,230.0,19971.4173782
9515,27827,12796,115.0,2088.57355316
47451,47701,73377,69.0,207.993973037
31477,31478,14266c,115.0,209.093541292
62811,63149,69330a,345.0,33566.0122794
48064,62727,64549a,69.0,315.282419627
26476,26475,34389a,138.0,69.290288299
63162,63146,69828a,138.0,26563.755471
27832,9504,6025b,115.0,15.1181803216
10819,17546,43309,138.0,129.071517243
27256,52562,42072a,138.0,9253.49331767
36722,36824,10974b,115.0,2221.42495307
59550,59549,57174a,115.0,95.813161591
35027,35054,41522,115.0,17452.3273946
47899,48518,70805,69.0,14686.886694
31641,45657,28350,69.0,2800.2721151
52942,52952,24602d,500.0,337.403842126
63180,63194,69287,138.0,5632.38200087
47955,48379,63794,60.0,33592.5297807
20381,20382,17934c,138.0,45.1704504209
49638,56090,65500,115.0,26668.0681205
25291,45086,31368c,230.0,305.195502891
28098,28083,36267a,161.0,246.079508154
47079,49726,72043,230.0,1521.88142162
54338,54351,53650a,230.0,702.590970545
17794,17793,12459b,115.0,246.597364148
39005,39011,23043c,100.0,2155.65322923
52977,52975,48401b,138.0,4440.43014015
26247,26239,49536b,161.0,2492.19819577
23838,23839,20200a,100.0,8.582994139
64970,64972,57715b,230.0,74.4271951357
21869,17277,34993e,115.0,206.166960881
53821,41087,17384,138.0,706.931022423
54861,54925,68669a,345.0,32904.0827327
56203,56188,67073b,345.0,4349.93625659
37841,37842,3409b,161.0,23959.4590173
43564,14132,4043,69.0,43.3949143961
21572,20716,5875a,138.0,13526.8007481
19779,39708,42484a,115.0,129.590162347
50075,50035,51395b,100.0,51.273225681
20822,20821,22352a,69.0,7.70112270642
40388,40368,32367,69.0,26.710690758
55579,55537,68234a,138.0,4445.64901555
49239,48660,52723a,69.0,18.2816188893
54857,55020,66684,345.0,47126.2114081
28960,44015,34789,115.0,19297.0435342
54679,54717,56622,69.0,13175.0671203
19907,35235,1837b,230.0,3723.7184749
9066,9101,41719c,115.0,945.107296616
54276,54278,53685b,115.0,62.2150729616
63166,63165,69332b,138.0,3047.93156935
22655,22654,884b,138.0,2474.40161847
18796,18797,8057b,115.0,293.536106123
50325,50326,10053c,230.0,0.0
20884,17965,20595,230.0,10773.1434492
29141,10724,22445,138.0,11266.3290392
19143,33009,34553a,138.0,2297.21044243
53890,53893,57054c,115.0,184.255736794
50609,50590,35861c,100.0,73.6295041341
55915,46848,74302b,66.0,333.815411537
22380,22389,49492a,115.0,73.9744858125
18403,18395,7284a,345.0,21221.016254
36139,36114,27247c,230.0,2547.47099656
17727,17726,37922b,138.0,41.6074161053
28833,9845,11632a,220.0,186.912990348
22311,22312,27910,69.0,5303.25830987
63075,63076,69351l,345.0,726.98924502
60313,60356,52143a,500.0,19004.0767111
16660,16661,37907b,161.0,10824.9322992
63515,63517,69694b,138.0,8.84018891826
50224,50143,10444a,100.0,22757.114714
36525,36526,50600a,345.0,40.5437798233
62536,62541,43848b,69.0,3663.179119
56579,56574,67341,138.0,13231.1796915
37989,37998,11363b,100.0,103.453478946
9153,29706,326,138.0,9354.68571535
55413,55535,68696b,138.0,9990.48328686
18030,15500,45915a,138.0,33.1178998044
53509,38000,30559a,138.0,265.939229336
43794,43783,13139,100.0,2269.93815448
43364,43424,16461,345.0,134.645923061
33301,33302,14632b,345.0,248.998747244
48263,45937,63077b,115.0,8646.41827622
19132,19131,11342c,115.0,18.5216200705
41921,41922,28814b,115.0,121.969015526
62648,49746,73152a,138.0,187.162302656
53606,53611,9474l,100.0,104.894791255
46511,55890,63980,115.0,35661.6865815
27481,16781,47395c,161.0,283.986367542
52118,52159,29103a,345.0,7421.74007591
17788,17787,36394b,115.0,11.0327295628
21343,21342,32004h,115.0,2425.77717456
18274,21123,4937a,115.0,13250.6177637
52687,19102,15528,100.0,3326.53815538
50956,50955,1242b,69.0,6060.37725502
16996,17020,46267e,161.0,189.496689377
63776,63972,52434a,230.0,30346.0998838
18729,18741,49542b,138.0,153.696388747
59382,59358,55875,138.0,14491.21242
58830,63846,52369f,230.0,33399.593393
44575,44602,6466c,161.0,319.504552035
29200,28803,45873c,230.0,10961.1650751
18056,18057,9405b,115.0,7.53231147284
63613,63612,69556c,138.0,222.369864184
20234,20233,51579,69.0,57.2194648401
50877,50878,46658b,138.0,304.427002403
38032,38031,7542c,100.0,128.14925044
52159,52175,31342c,115.0,183.470361535
11220,11185,35001b,115.0,1819.79301691
53708,53656,31339c,69.0,4827.59714964
44006,44034,12425b,100.0,2320.58650168
16832,16833,16798g,138.0,11.8076790234
52368,52357,38812a,100.0,172.259208836
18534,18560,14209f,161.0,2743.82377535
41942,41941,18156d,69.0,3325.86976099
28288,28212,12791b,230.0,197.79638116
27386,62537,14973,69.0,179.465562018
